activity_id,customer_id,activity_date,activity_type,amount
ACT0023294,CUST003523,2026-04-21 11:30:47,Savings Withdrawal,38.41
ACT0023295,CUST006937,2025-11-15 09:43:27,Savings Withdrawal,90.94
ACT0023296,CUST005727,2025-12-18 16:40:42,Login,79.65
ACT0023297,CUST004327,2026-02-20 05:56:44,Savings Deposit,84.19
ACT0023298,CUST001300,2026-08-22 09:35:25,Payment,137.9
ACT0023299,CUST010196,2025-01-04 19:26:31,Savings Deposit,74.39
ACT0023300,CUST006610,2025-05-10 12:36:32,Savings Deposit,12.75
ACT0023301,CUST007691,2026-05-02 09:46:34,Payment,52.75
ACT0023302,CUST004853,2025-03-14 02:13:39,Login,32.58
ACT0023303,CUST010650,2025-10-15 15:18:48,Application,280.03
ACT0023304,CUST003341,2025-09-15 09:04:28,Savings Withdrawal,62.51
ACT0023305,CUST008839,2026-06-03 08:53:36,Savings Deposit,219.15
ACT0023306,CUST007507,2026-05-02 22:27:41,Application,8.18
ACT0023307,CUST002861,2025-12-12 10:58:40,Credit Repayment,171.11
ACT0023308,CUST011574,2025-03-29 05:25:49,Login,45.5
ACT0023309,CUST001578,2025-12-13 13:32:28,Savings Withdrawal,64.56
ACT0023310,CUST011883,2026-07-20 12:47:05,Login,22.25
ACT0023311,CUST004288,2026-01-24 12:09:07,Savings Withdrawal,120.18
ACT0023312,CUST011022,2025-08-11 21:57:43,Savings Deposit,52.89
ACT0023313,CUST007542,2025-06-25 08:36:37,Savings Withdrawal,653.06
ACT0023314,CUST000312,2026-08-07 10:30:18,Savings Deposit,175.81
ACT0023315,CUST003087,2026-05-17 00:47:05,Credit Repayment,228.8
ACT0023316,CUST004836,2025-06-23 12:27:47,Credit Repayment,210.4
ACT0023317,CUST000164,2025-04-29 16:10:44,Savings Deposit,267.1
ACT0023318,CUST010503,2025-12-28 17:07:42,Login,181.33
ACT0023319,CUST000828,2025-02-07 16:39:55,Payment,325.2
ACT0023320,CUST006868,2026-02-24 03:19:37,Credit Repayment,54.39
ACT0023321,CUST004431,2026-01-24 14:06:44,Login,114.3
ACT0023322,CUST000121,2026-02-24 14:13:58,Savings Withdrawal,10.49
ACT0023323,CUST007926,2025-07-19 18:54:22,Payment,235.64
ACT0023324,CUST004119,2025-03-15 11:39:30,Login,668.92
ACT0023325,CUST011008,2026-08-06 08:42:32,Savings Deposit,192.15
ACT0023326,CUST007186,2025-02-12 06:27:34,Login,120.65
ACT0023327,CUST009334,2026-04-22 05:28:45,Application,309.05
ACT0023328,CUST004175,2026-04-18 04:29:00,Savings Deposit,15.65
ACT0023329,CUST004712,2025-12-18 15:55:26,Login,260.26
ACT0023330,CUST007226,2025-11-22 04:23:29,Payment,235.66
ACT0023331,CUST008099,2025-07-22 03:13:25,Savings Deposit,170.8
ACT0023332,CUST003073,2025-07-23 04:32:59,Credit Repayment,16.44
ACT0023333,CUST000113,2026-02-27 12:48:26,Savings Withdrawal,269.28
ACT0023334,CUST011871,2025-03-29 10:03:49,Savings Deposit,437.8
ACT0023335,CUST001007,2025-09-15 03:19:10,Login,14.97
ACT0023336,CUST003536,2025-05-16 21:10:38,Login,32.22
ACT0023337,CUST011608,2025-12-02 21:25:08,Savings Deposit,70.16
ACT0023338,CUST002391,2026-08-28 22:35:34,Payment,20.63
ACT0023339,CUST002987,2026-05-09 18:47:52,Savings Deposit,221.07
ACT0023340,CUST004611,2026-02-13 03:54:19,Login,92.28
ACT0023341,CUST007785,2025-04-03 04:46:38,Login,84.47
ACT0023342,CUST006875,2025-11-21 16:35:33,Payment,67.69
ACT0023343,CUST003492,2026-02-02 02:09:09,Savings Withdrawal,24.96
ACT0023344,CUST009022,2026-01-30 15:44:21,Savings Withdrawal,23.95
ACT0023345,CUST006388,2026-01-16 10:54:31,Credit Repayment,30.98
ACT0023346,CUST008424,2025-01-09 14:46:40,Payment,110.25
ACT0023347,CUST006100,2026-05-30 10:46:26,Application,32.58
ACT0023348,CUST000927,2026-03-17 17:42:53,Payment,147.71
ACT0023349,CUST006149,2026-08-22 18:04:32,Credit Repayment,127.18
ACT0023350,CUST006257,2026-05-31 06:55:16,Credit Repayment,73.38
ACT0023351,CUST003584,2025-04-30 00:48:32,Credit Repayment,8.98
ACT0023352,CUST006861,2025-12-19 07:59:04,Login,185.79
ACT0023353,CUST005230,2025-06-26 20:16:53,Savings Withdrawal,145.7
ACT0023354,CUST011855,2026-02-25 07:15:02,Savings Deposit,181.62
ACT0023355,CUST007509,2025-07-04 21:45:12,Credit Repayment,463.89
ACT0023356,CUST009439,2025-10-16 01:15:07,Login,119.24
ACT0023357,CUST009504,2025-04-18 19:30:24,Login,411.95
ACT0023358,CUST005835,2025-09-25 16:49:55,Credit Repayment,110.17
ACT0023359,CUST001017,2026-03-22 06:13:08,Payment,406.29
ACT0023360,CUST001152,2026-03-16 20:14:23,Payment,28.95
ACT0023361,CUST007165,2026-03-01 11:20:57,Payment,92.05
ACT0023362,CUST007372,2025-04-17 07:33:07,Payment,167.63
ACT0023363,CUST008436,2025-02-05 08:29:05,Savings Withdrawal,184.45
ACT0023364,CUST003463,2026-02-25 18:51:20,Login,140.21
ACT0023365,CUST009371,2026-07-08 16:35:34,Application,64.6
ACT0023366,CUST000420,2026-06-05 04:41:03,Application,165.29
ACT0023367,CUST007191,2025-05-22 13:38:45,Savings Deposit,179.97
ACT0023368,CUST001258,2025-12-28 11:43:10,Savings Deposit,231.34
ACT0023369,CUST002678,2025-07-14 17:50:52,Savings Deposit,86.84
ACT0023370,CUST005103,2026-04-10 05:37:34,Credit Repayment,49.29
ACT0023371,CUST008881,2025-11-06 06:48:09,Savings Withdrawal,72.94
ACT0023372,CUST009139,2025-04-06 08:05:44,Payment,228.85
ACT0023373,CUST006699,2026-01-09 06:40:32,Login,34.37
ACT0023374,CUST010263,2025-10-01 02:30:05,Login,47.98
ACT0023375,CUST000221,2025-01-14 17:02:26,Payment,154.56
ACT0023376,CUST002225,2026-02-20 22:25:42,Login,22.34
ACT0023377,CUST000443,2025-12-23 02:15:52,Credit Repayment,175.63
ACT0023378,CUST005209,2025-08-05 15:30:16,Application,65.11
ACT0023379,CUST010626,2026-04-23 08:37:05,Payment,14.45
ACT0023380,CUST007622,2026-03-09 16:08:43,Application,47.36
ACT0023381,CUST010409,2025-11-02 17:31:11,Application,151.98
ACT0023382,CUST004007,2025-03-23 22:55:31,Login,184.39
ACT0023383,CUST008233,2025-11-08 09:04:05,Credit Repayment,29.23
ACT0023384,CUST008965,2025-05-02 14:18:05,Savings Deposit,101.1
ACT0023385,CUST000466,2025-02-18 03:04:49,Login,26.57
ACT0023386,CUST000763,2026-03-04 09:27:01,Savings Deposit,29.09
ACT0023387,CUST010004,2025-01-24 18:34:44,Credit Repayment,27.18
ACT0023388,CUST008961,2026-02-11 22:21:39,Savings Deposit,31.03
ACT0023389,CUST001474,2026-03-02 00:49:55,Credit Repayment,165.22
ACT0023390,CUST008877,2025-09-07 09:55:06,Application,98.21
ACT0023391,CUST006272,2026-08-25 06:57:43,Login,245.33
ACT0023392,CUST000417,2026-03-15 17:52:46,Savings Withdrawal,24.09
ACT0023393,CUST008426,2025-05-18 12:11:04,Savings Withdrawal,375.1
ACT0023394,CUST002432,2025-06-02 08:16:49,Payment,8.63
ACT0023395,CUST001627,2025-04-22 02:58:47,Application,169.01
ACT0023396,CUST007644,2025-11-28 22:19:21,Application,229.28
ACT0023397,CUST004083,2025-08-21 13:49:54,Payment,2685.82
ACT0023398,CUST005464,2025-12-18 16:34:39,Payment,33.75
ACT0023399,CUST010915,2025-05-17 03:27:33,Credit Repayment,97.03
ACT0023400,CUST003371,2025-08-10 05:02:53,Payment,11.46
ACT0023401,CUST008569,2026-02-08 02:49:46,Savings Deposit,624.9
ACT0023402,CUST002616,2026-03-13 05:00:37,Login,445.24
ACT0023403,CUST007398,2025-07-20 07:25:28,Savings Deposit,129.88
ACT0023404,CUST006476,2025-01-27 13:56:11,Savings Deposit,68.97
ACT0023405,CUST000498,2026-08-11 09:44:32,Payment,518.47
ACT0023406,CUST003263,2026-01-03 22:02:08,Payment,24.65
ACT0023407,CUST003554,2026-05-21 04:02:09,Credit Repayment,119.8
ACT0023408,CUST004458,2026-03-11 03:35:26,Credit Repayment,97.11
ACT0023409,CUST004566,2026-05-22 22:51:09,Application,20.47
ACT0023410,CUST000757,2025-10-06 04:16:26,Application,16.78
ACT0023411,CUST000746,2026-06-28 20:32:36,Login,77.69
ACT0023412,CUST005652,2025-02-22 07:39:31,Payment,82.93
ACT0023413,CUST002402,2025-09-10 12:39:37,Payment,186.07
ACT0023414,CUST003190,2025-12-27 23:58:00,Credit Repayment,45.87
ACT0023415,CUST008440,2025-04-01 13:25:44,Savings Deposit,34.16
ACT0023416,CUST009727,2025-11-08 21:52:23,Payment,283.16
ACT0023417,CUST001590,2026-05-10 22:18:18,Savings Withdrawal,40.31
ACT0023418,CUST005622,2025-05-20 06:30:56,Application,169.77
ACT0023419,CUST001575,2026-05-14 22:03:55,Payment,234.24
ACT0023420,CUST003514,2025-03-07 18:10:29,Credit Repayment,11.72
ACT0023421,CUST004725,2026-03-14 08:53:03,Login,70.01
ACT0023422,CUST004192,2026-01-25 01:18:39,Payment,55.4
ACT0023423,CUST011143,2026-03-13 16:42:41,Credit Repayment,1147.86
ACT0023424,CUST002134,2025-09-29 11:59:30,Savings Deposit,1678.84
ACT0023425,CUST007494,2026-01-23 02:02:42,Savings Withdrawal,419.71
ACT0023426,CUST002405,2026-08-17 06:25:24,Savings Withdrawal,13.46
ACT0023427,CUST002712,2026-01-20 09:55:52,Application,20.24
ACT0023428,CUST000827,2025-07-30 15:53:43,Payment,58.66
ACT0023429,CUST009051,2025-12-18 15:22:23,Savings Deposit,276.14
ACT0023430,CUST007999,2025-12-01 08:12:55,Savings Deposit,74.15
ACT0023431,CUST000224,2026-08-12 07:59:34,Credit Repayment,231.69
ACT0023432,CUST006111,2026-05-22 00:54:20,Login,413.54
ACT0023433,CUST002497,2025-06-10 21:31:37,Payment,35.94
ACT0023434,CUST001967,2025-11-21 04:07:35,Application,132.86
ACT0023435,CUST003450,2025-07-02 10:46:25,Login,245.17
ACT0023436,CUST006276,2025-02-07 03:43:58,Savings Deposit,271.45
ACT0023437,CUST011910,2026-07-02 09:44:00,Savings Deposit,71.79
ACT0023438,CUST007471,2026-04-29 16:58:33,Credit Repayment,185.99
ACT0023439,CUST002779,2026-06-04 21:44:19,Payment,330.67
ACT0023440,CUST011613,2025-03-13 12:13:35,Savings Deposit,18.97
ACT0023441,CUST009059,2026-01-25 17:19:41,Credit Repayment,42.41
ACT0023442,CUST002415,2025-12-17 05:07:41,Savings Deposit,53.88
ACT0023443,CUST008152,2025-02-06 19:55:12,Payment,24.35
ACT0023444,CUST002941,2026-04-21 12:26:47,Savings Withdrawal,46.88
ACT0023445,CUST005720,2025-12-03 02:44:00,Credit Repayment,73.17
ACT0023446,CUST005783,2026-08-25 19:03:52,Payment,251.36
ACT0023447,CUST007869,2025-11-28 19:12:34,Application,38.58
ACT0023448,CUST006418,2026-03-15 14:19:00,Savings Deposit,58.51
ACT0023449,CUST007587,2025-11-25 19:42:55,Application,76.92
ACT0023450,CUST002957,2025-08-28 14:35:46,Savings Withdrawal,194.8
ACT0023451,CUST010667,2025-05-09 18:57:40,Savings Withdrawal,213.36
ACT0023452,CUST009345,2025-06-22 17:34:57,Login,320.82
ACT0023453,CUST000689,2026-01-13 23:32:52,Savings Withdrawal,7.71
ACT0023454,CUST008673,2026-02-22 07:16:15,Credit Repayment,358.57
ACT0023455,CUST010330,2026-07-24 04:18:52,Login,14.71
ACT0023456,CUST000043,2025-05-16 13:53:37,Payment,5.6
ACT0023457,CUST003235,2026-07-17 06:25:46,Credit Repayment,203.46
ACT0023458,CUST011204,2025-09-30 03:39:48,Application,11.74
ACT0023459,CUST008586,2025-05-03 19:07:38,Application,81.19
ACT0023460,CUST004549,2026-08-12 02:20:43,Application,140.21
ACT0023461,CUST006624,2025-10-26 12:09:06,Savings Withdrawal,192.66
ACT0023462,CUST008226,2025-08-20 20:32:11,Savings Deposit,22.6
ACT0023463,CUST009602,2026-08-13 23:05:24,Payment,360.79
ACT0023464,CUST005346,2026-01-18 14:28:27,Application,19.12
ACT0023465,CUST010656,2025-03-28 04:49:41,Savings Deposit,52.75
ACT0023466,CUST005042,2026-02-07 19:19:15,Savings Withdrawal,31.83
ACT0023467,CUST002982,2026-06-08 17:24:31,Login,199.13
ACT0023468,CUST004347,2025-07-14 05:14:19,Login,94.93
ACT0023469,CUST008711,2025-08-19 11:45:11,Application,565.28
ACT0023470,CUST000505,2026-02-09 19:07:34,Savings Deposit,1336.82
ACT0023471,CUST007124,2025-02-27 20:04:35,Savings Withdrawal,28.28
ACT0023472,CUST011068,2025-04-30 17:35:38,Savings Withdrawal,140.47
ACT0023473,CUST002470,2025-05-04 23:51:02,Login,29.13
ACT0023474,CUST007558,2025-12-01 18:07:35,Savings Deposit,57.48
ACT0023475,CUST005023,2025-01-12 07:00:06,Payment,157.82
ACT0023476,CUST000607,2026-06-17 10:09:05,Payment,47.57
ACT0023477,CUST010309,2026-06-19 11:42:42,Payment,36.5
ACT0023478,CUST010291,2025-07-19 06:05:46,Credit Repayment,757.7
ACT0023479,CUST007442,2026-03-26 14:34:35,Login,37.2
ACT0023480,CUST009297,2025-05-22 12:49:02,Application,160.58
ACT0023481,CUST006870,2025-05-22 15:52:48,Savings Deposit,272.41
ACT0023482,CUST002688,2025-06-14 04:45:48,Login,66.47
ACT0023483,CUST006632,2025-05-22 21:55:41,Payment,329.77
ACT0023484,CUST003809,2025-02-18 17:18:52,Savings Deposit,13.11
ACT0023485,CUST008794,2026-02-19 05:12:41,Savings Withdrawal,27.98
ACT0023486,CUST000875,2025-08-28 21:46:39,Login,1068.05
ACT0023487,CUST004637,2025-06-17 01:02:28,Payment,126.87
ACT0023488,CUST005000,2025-02-13 19:06:07,Credit Repayment,18.3
ACT0023489,CUST003969,2025-09-30 13:32:21,Payment,58.6
ACT0023490,CUST006176,2025-07-02 12:26:16,Payment,48.41
ACT0023491,CUST009332,2025-08-13 13:35:44,Payment,268.02
ACT0023492,CUST006144,2025-08-03 21:13:16,Login,76.08
ACT0023493,CUST005577,2025-02-27 06:35:39,Payment,317.34
ACT0023494,CUST008244,2025-10-22 19:20:21,Login,125.96
ACT0023495,CUST003057,2025-01-14 20:42:30,Savings Deposit,239.58
ACT0023496,CUST010398,2025-04-18 04:27:00,Payment,425.14
ACT0023497,CUST004768,2026-03-30 00:54:36,Savings Withdrawal,58.07
ACT0023498,CUST001644,2026-04-13 14:26:02,Payment,60.98
ACT0023499,CUST005781,2026-02-19 18:48:14,Payment,13.93
ACT0023500,CUST008843,2026-04-22 03:28:28,Credit Repayment,7.21
ACT0023501,CUST008276,2026-02-23 23:05:51,Savings Deposit,59.78
ACT0023502,CUST011779,2026-03-15 22:16:50,Savings Deposit,121.67
ACT0023503,CUST007241,2025-02-10 16:23:39,Payment,4.48
ACT0023504,CUST005278,2025-09-19 03:34:02,Payment,526.05
ACT0023505,CUST001396,2026-05-14 14:34:09,Payment,13.21
ACT0023506,CUST004226,2026-05-30 05:47:11,Credit Repayment,90.11
ACT0023507,CUST002570,2025-05-18 23:34:21,Payment,282.08
ACT0023508,CUST002183,2026-08-24 09:42:25,Payment,69.27
ACT0023509,CUST004876,2025-12-05 04:25:58,Payment,214.49
ACT0023510,CUST002005,2026-03-09 01:15:27,Savings Deposit,288.08
ACT0023511,CUST011354,2025-02-14 00:42:03,Application,34.56
ACT0023512,CUST001047,2026-06-21 21:46:39,Login,222.63
ACT0023513,CUST001708,2026-05-11 16:08:19,Login,61.6
ACT0023514,CUST011009,2025-11-29 21:36:53,Payment,13.61
ACT0023515,CUST004214,2025-09-17 11:34:35,Savings Deposit,73.83
ACT0023516,CUST006705,2025-01-08 11:18:36,Credit Repayment,134.38
ACT0023517,CUST003395,2025-12-26 15:30:19,Application,114.67
ACT0023518,CUST001295,2026-01-10 05:01:11,Payment,19.06
ACT0023519,CUST004034,2025-01-21 04:49:10,Savings Withdrawal,5.16
ACT0023520,CUST009825,2025-09-26 15:55:54,Credit Repayment,23.51
ACT0023521,CUST004565,2026-04-01 18:49:49,Savings Deposit,254.35
ACT0023522,CUST009409,2025-05-17 15:36:33,Payment,14.2
ACT0023523,CUST008475,2025-06-22 17:54:14,Payment,52.23
ACT0023524,CUST000955,2025-10-06 01:52:33,Payment,89.54
ACT0023525,CUST007958,2025-10-08 17:41:05,Payment,266.51
ACT0023526,CUST005891,2026-04-11 23:05:04,Payment,20.87
ACT0023527,CUST008098,2025-09-21 14:58:30,Application,41.25
ACT0023528,CUST007921,2025-10-08 03:08:21,Payment,30.68
ACT0023529,CUST004305,2026-02-25 23:23:24,Credit Repayment,70.79
ACT0023530,CUST010931,2025-12-05 04:45:32,Login,128.67
ACT0023531,CUST006965,2025-10-03 16:30:05,Payment,94.95
ACT0023532,CUST009804,2025-03-18 15:40:48,Login,154.19
ACT0023533,CUST003989,2026-06-23 07:25:02,Payment,296.26
ACT0023534,CUST006704,2025-12-01 03:29:38,Application,89.71
ACT0023535,CUST004662,2025-08-31 12:52:15,Credit Repayment,35.24
ACT0023536,CUST008515,2026-03-10 22:29:14,Savings Deposit,55.25
ACT0023537,CUST009670,2025-12-09 14:42:40,Payment,49.77
ACT0023538,CUST005415,2025-12-17 05:38:46,Login,5.48
ACT0023539,CUST005173,2025-03-17 16:17:35,Savings Deposit,8.35
ACT0023540,CUST007446,2025-10-13 16:17:23,Payment,48.75
ACT0023541,CUST011091,2026-05-31 16:08:18,Application,16.35
ACT0023542,CUST004535,2026-01-05 06:17:26,Payment,45.38
ACT0023543,CUST006299,2025-11-22 21:45:00,Savings Deposit,667.36
ACT0023544,CUST005446,2025-10-06 15:44:28,Application,4.28
ACT0023545,CUST006962,2026-07-24 21:33:04,Savings Withdrawal,66.7
ACT0023546,CUST010194,2026-08-22 10:06:27,Application,535.0
ACT0023547,CUST006947,2025-08-16 05:18:35,Application,57.56
ACT0023548,CUST001381,2025-10-07 20:03:13,Login,32.39
ACT0023549,CUST006547,2025-06-29 14:46:38,Credit Repayment,482.95
ACT0023550,CUST006653,2026-02-02 04:34:26,Savings Deposit,260.67
ACT0023551,CUST008952,2026-05-19 19:28:02,Savings Deposit,20.18
ACT0023552,CUST003166,2026-06-14 10:07:25,Savings Withdrawal,27.04
ACT0023553,CUST008179,2025-08-22 19:42:29,Savings Withdrawal,98.28
ACT0023554,CUST007867,2025-04-12 05:46:12,Payment,43.92
ACT0023555,CUST011421,2025-08-10 12:48:53,Savings Withdrawal,320.52
ACT0023556,CUST002670,2026-01-18 18:02:50,Savings Deposit,43.98
ACT0023557,CUST011195,2026-02-26 11:46:52,Payment,100.54
ACT0023558,CUST010310,2026-05-01 23:36:21,Payment,15.1
ACT0023559,CUST009805,2025-11-12 21:36:40,Credit Repayment,212.28
ACT0023560,CUST005754,2025-09-04 21:01:05,Login,103.4
ACT0023561,CUST004003,2025-08-12 04:04:43,Credit Repayment,194.52
ACT0023562,CUST009134,2026-01-07 10:17:23,Credit Repayment,18.32
ACT0023563,CUST004415,2026-02-10 16:11:58,Credit Repayment,1157.63
ACT0023564,CUST001447,2026-06-03 01:47:41,Application,83.08
ACT0023565,CUST004509,2025-12-09 23:57:22,Login,21.63
ACT0023566,CUST002368,2025-12-31 03:15:18,Payment,585.63
ACT0023567,CUST004159,2025-08-05 01:44:21,Savings Deposit,30.43
ACT0023568,CUST002563,2026-03-22 16:57:27,Credit Repayment,12.79
ACT0023569,CUST011330,2025-02-05 02:35:56,Payment,20.24
ACT0023570,CUST009674,2025-11-16 19:07:59,Payment,208.8
ACT0023571,CUST004091,2025-02-24 22:03:40,Payment,41.39
ACT0023572,CUST004332,2025-03-17 19:26:49,Payment,37.15
ACT0023573,CUST000621,2026-01-13 00:36:21,Payment,810.68
ACT0023574,CUST000632,2025-05-30 22:20:25,Payment,50.68
ACT0023575,CUST006842,2025-11-09 03:01:53,Savings Deposit,670.9
ACT0023576,CUST009596,2025-04-08 07:07:27,Login,361.7
ACT0023577,CUST000248,2025-05-20 02:18:47,Savings Deposit,13.37
ACT0023578,CUST010922,2025-06-19 02:03:32,Payment,155.56
ACT0023579,CUST011832,2025-11-13 19:42:24,Payment,25.67
ACT0023580,CUST009528,2025-12-27 21:13:49,Application,260.82
ACT0023581,CUST002881,2025-07-23 00:23:53,Payment,46.88
ACT0023582,CUST009633,2025-04-23 16:03:06,Payment,160.15
ACT0023583,CUST000241,2026-06-09 18:44:11,Payment,44.42
ACT0023584,CUST008955,2025-03-06 07:25:50,Credit Repayment,142.35
ACT0023585,CUST008980,2025-06-10 13:47:27,Payment,1083.7
ACT0023586,CUST011913,2026-08-06 22:45:00,Savings Deposit,28.19
ACT0023587,CUST007301,2026-06-04 00:19:21,Login,24.25
ACT0023588,CUST001186,2026-08-09 23:22:59,Savings Deposit,25.3
ACT0023589,CUST000168,2025-08-17 11:56:38,Login,50.16
ACT0023590,CUST007558,2025-03-15 09:47:35,Credit Repayment,59.6
ACT0023591,CUST003557,2026-02-23 05:22:16,Payment,65.47
ACT0023592,CUST008943,2025-11-08 18:10:47,Application,11.0
ACT0023593,CUST001496,2025-12-10 09:13:39,Credit Repayment,21.59
ACT0023594,CUST000169,2026-06-17 16:18:33,Payment,331.68
ACT0023595,CUST001441,2025-06-10 12:19:59,Application,226.82
ACT0023596,CUST008521,2026-04-16 15:28:43,Savings Deposit,49.11
ACT0023597,CUST002474,2025-06-06 18:05:53,Payment,279.15
ACT0023598,CUST003852,2025-05-15 14:00:28,Login,43.77
ACT0023599,CUST011901,2025-08-01 06:49:57,Login,32.28
ACT0023600,CUST010724,2025-03-07 07:30:29,Savings Deposit,134.87
ACT0023601,CUST003604,2026-07-13 18:34:13,Credit Repayment,32.88
ACT0023602,CUST010901,2025-12-03 15:56:25,Payment,61.33
ACT0023603,CUST010378,2025-12-03 19:34:27,Savings Deposit,70.7
ACT0023604,CUST001898,2025-07-28 14:37:15,Credit Repayment,8.23
ACT0023605,CUST001276,2025-01-14 17:29:59,Savings Deposit,136.83
ACT0023606,CUST004748,2025-01-15 15:25:31,Login,167.65
ACT0023607,CUST010037,2025-04-09 06:52:41,Savings Withdrawal,115.08
ACT0023608,CUST000704,2026-05-18 10:54:28,Application,109.29
ACT0023609,CUST010553,2025-09-19 04:01:09,Savings Withdrawal,57.04
ACT0023610,CUST004527,2025-10-25 12:31:54,Payment,26.33
ACT0023611,CUST001373,2025-05-16 11:18:41,Savings Deposit,38.57
ACT0023612,CUST001438,2025-01-06 23:53:39,Credit Repayment,188.69
ACT0023613,CUST005057,2026-03-10 01:20:15,Credit Repayment,75.38
ACT0023614,CUST004898,2025-12-23 20:13:30,Savings Deposit,92.8
ACT0023615,CUST006876,2026-06-02 07:18:30,Payment,15.53
ACT0023616,CUST001750,2025-01-26 00:18:59,Payment,7.32
ACT0023617,CUST004180,2026-07-18 17:14:53,Credit Repayment,110.15
ACT0023618,CUST006381,2025-03-09 18:04:55,Payment,102.57
ACT0023619,CUST002655,2026-02-13 20:10:17,Login,60.23
ACT0023620,CUST007030,2025-02-07 00:17:48,Savings Deposit,108.35
ACT0023621,CUST006954,2026-06-06 18:46:44,Savings Deposit,140.3
ACT0023622,CUST004625,2026-04-08 09:35:17,Payment,46.31
ACT0023623,CUST006176,2025-02-23 07:13:32,Payment,5.25
ACT0023624,CUST009442,2026-01-23 21:16:00,Savings Deposit,48.16
ACT0023625,CUST006903,2026-07-09 17:24:41,Login,206.5
ACT0023626,CUST003670,2025-08-23 11:01:20,Savings Deposit,17.46
ACT0023627,CUST000939,2025-05-03 22:52:27,Login,146.72
ACT0023628,CUST003397,2026-07-09 19:46:09,Login,134.32
ACT0023629,CUST006881,2025-07-15 04:11:14,Credit Repayment,66.6
ACT0023630,CUST002669,2026-08-18 20:43:29,Credit Repayment,197.57
ACT0023631,CUST005626,2025-07-30 10:09:40,Savings Withdrawal,26.25
ACT0023632,CUST010407,2025-03-23 22:16:08,Savings Deposit,46.98
ACT0023633,CUST002109,2025-02-19 20:52:43,Payment,256.3
ACT0023634,CUST007992,2025-03-30 13:56:23,Savings Deposit,70.12
ACT0023635,CUST009802,2025-02-05 10:15:36,Savings Withdrawal,147.43
ACT0023636,CUST006898,2026-06-06 06:53:20,Login,90.77
ACT0023637,CUST007982,2025-03-28 22:20:13,Login,12.33
ACT0023638,CUST010043,2025-05-16 18:11:03,Login,28.55
ACT0023639,CUST002561,2025-05-31 06:54:23,Credit Repayment,146.45
ACT0023640,CUST001834,2026-05-27 01:36:17,Login,124.25
ACT0023641,CUST004945,2026-07-11 02:35:19,Savings Deposit,474.39
ACT0023642,CUST001483,2025-10-09 01:53:18,Savings Deposit,29.61
ACT0023643,CUST010976,2025-05-23 05:19:55,Payment,155.21
ACT0023644,CUST001150,2025-04-10 17:04:24,Savings Deposit,19.84
ACT0023645,CUST008724,2026-03-09 05:17:08,Savings Withdrawal,112.38
