transaction_id,customer_id,transaction_date,product_type,transaction_type,revenue,cost
TXN0018691,CUST001261,2026-04-30 08:23:51,Credit,Interest Income,18.95,10.03
TXN0018692,CUST009392,2025-04-14 14:25:51,Credit,Interest Expense,12.79,8.44
TXN0018693,CUST010993,2025-11-17 06:00:22,Credit,Interest Expense,11.6,0.0
TXN0018694,CUST008625,2025-06-01 03:45:05,Credit,Interchange,14.07,0.0
TXN0018695,CUST007264,2026-01-28 13:13:01,Payments,FX,26.08,8.36
TXN0018696,CUST001309,2026-03-04 04:02:54,Credit,Interchange,7.68,4.43
TXN0018697,CUST003097,2026-08-28 04:37:21,Payments,Interest Expense,17.29,9.51
TXN0018698,CUST000466,2026-04-14 07:12:17,Payments,Fee,12.84,9.24
TXN0018699,CUST003662,2026-01-10 06:43:13,Payments,Fee,10.98,7.98
TXN0018700,CUST007423,2025-09-27 05:50:20,Credit,Interest Income,-5.0,2.36
TXN0018701,CUST011054,2025-12-01 00:40:59,Credit,Fee,12.77,5.04
TXN0018702,CUST008549,2025-10-07 15:24:51,Payments,Fee,17.26,12.5
TXN0018703,CUST000590,2025-01-27 17:09:30,Credit,Interchange,12.12,9.4
TXN0018704,CUST001228,2025-11-05 14:38:16,Payments,Interest Income,6.85,0.0
TXN0018705,CUST005967,2025-06-13 08:51:41,Payments,Interchange,17.77,2.02
TXN0018706,CUST009470,2026-01-20 01:06:53,Payments,Fee,27.53,12.94
TXN0018707,CUST011598,2026-08-14 17:20:00,Credit,Fee,2.35,0.0
TXN0018708,CUST000797,2026-07-19 21:20:44,Payments,Interest Expense,11.24,11.93
TXN0018709,CUST001185,2025-09-22 06:29:46,Payments,Interest Income,5.9,0.0
TXN0018710,CUST005526,2025-01-10 14:55:38,Savings,Interchange,12.78,5.06
TXN0018711,CUST002017,2025-02-18 21:49:05,Payments,Fee,28.43,2.51
TXN0018712,CUST007763,2025-12-05 14:03:13,Credit,Fee,14.53,1.08
TXN0018713,CUST001686,2026-02-26 01:56:27,Credit,Interest Income,38.49,7.94
TXN0018714,CUST004664,2025-05-21 01:06:41,Credit,Interest Income,35.85,6.58
TXN0018715,CUST006536,2026-06-19 13:32:03,Payments,Interchange,12.54,5.38
TXN0018716,CUST001953,2026-05-09 14:37:10,Savings,Interchange,15.33,7.28
TXN0018717,CUST002541,2026-01-02 07:06:49,Savings,Interest Income,13.35,1.87
TXN0018718,CUST005755,2025-08-18 18:07:44,Savings,Interest Income,11.89,9.74
TXN0018719,CUST000930,2026-05-31 04:00:30,Payments,Fee,-3.21,0.0
TXN0018720,CUST000271,2025-10-24 06:34:27,Savings,Interchange,26.63,3.59
TXN0018721,CUST009104,2025-08-29 13:28:21,Payments,FX,27.03,1.01
TXN0018722,CUST007552,2026-01-02 23:14:37,Savings,Interchange,25.91,4.18
TXN0018723,CUST007407,2026-06-21 20:38:29,Payments,Interchange,23.95,1.42
TXN0018724,CUST008411,2026-08-07 07:55:01,Payments,Interchange,30.43,7.07
TXN0018725,CUST004877,2025-10-20 10:34:46,Savings,Interest Income,-5.0,7.64
TXN0018726,CUST007435,2026-08-19 15:27:59,Credit,Fee,25.34,0.0
TXN0018727,CUST011640,2026-01-07 15:55:22,Payments,Interest Income,7.99,12.82
TXN0018728,CUST009100,2026-02-25 06:25:41,Credit,Interchange,19.09,6.45
TXN0018729,CUST002565,2025-07-06 01:04:36,Payments,Fee,14.81,4.29
TXN0018730,CUST001151,2026-07-02 22:02:53,Payments,Interchange,15.63,6.62
TXN0018731,CUST010864,2026-07-26 19:12:14,Savings,Fee,19.44,4.4
TXN0018732,CUST005612,2025-04-12 12:00:17,Payments,Fee,8.23,3.75
TXN0018733,CUST010810,2026-04-23 04:32:09,Credit,Interest Income,6.7,8.27
TXN0018734,CUST010164,2025-08-05 23:51:10,Credit,Interest Income,7.19,5.07
TXN0018735,CUST002043,2025-01-22 09:34:54,Credit,Fee,33.21,15.28
TXN0018736,CUST010218,2025-05-16 13:14:56,Payments,Other,7.02,5.83
TXN0018737,CUST010489,2026-05-05 14:47:54,Payments,Interchange,19.87,7.88
TXN0018738,CUST005019,2026-05-11 02:18:14,Savings,Interchange,16.85,0.0
TXN0018739,CUST002720,2025-08-15 07:16:01,Payments,Other,9.14,5.99
TXN0018740,CUST002320,2025-12-10 23:22:19,Credit,Interchange,11.81,5.03
TXN0018741,CUST006567,2025-07-15 22:37:38,Payments,Fee,27.58,6.86
TXN0018742,CUST008802,2026-03-26 19:33:39,Payments,Interest Expense,17.58,7.35
TXN0018743,CUST002971,2025-11-11 20:48:00,Credit,Interest Income,1.74,12.56
TXN0018744,CUST008699,2026-03-08 16:28:28,Savings,Interest Income,17.05,0.0
TXN0018745,CUST008620,2025-03-22 11:49:50,Savings,Interest Income,-2.04,1.19
TXN0018746,CUST005764,2025-08-10 07:20:11,Payments,Interest Income,-4.44,0.75
TXN0018747,CUST001321,2025-08-09 11:30:02,Payments,Interchange,9.11,15.69
TXN0018748,CUST000749,2026-06-20 21:22:40,Payments,Interest Income,28.66,3.33
TXN0018749,CUST004304,2026-03-15 05:25:13,Credit,Interest Income,7.97,0.0
TXN0018750,CUST007837,2026-01-11 18:28:05,Credit,Interest Income,6.35,3.66
TXN0018751,CUST002278,2025-10-05 03:47:24,Payments,Interest Expense,29.14,6.86
TXN0018752,CUST011438,2025-12-16 22:16:11,Payments,Interest Income,10.9,6.99
TXN0018753,CUST005510,2025-03-19 01:11:14,Savings,Interest Income,15.54,5.4
TXN0018754,CUST001129,2025-01-06 12:35:48,Payments,Fee,28.81,0.0
TXN0018755,CUST011290,2025-11-07 17:51:51,Savings,Interest Expense,25.94,21.44
TXN0018756,CUST008865,2025-08-18 17:09:43,Savings,Interest Income,13.89,3.73
TXN0018757,CUST004477,2025-12-18 09:53:45,Credit,Fee,-0.85,0.0
TXN0018758,CUST001898,2025-10-14 21:04:43,Credit,Fee,11.19,0.0
TXN0018759,CUST000036,2025-04-21 09:59:30,Payments,Interchange,8.23,0.3
TXN0018760,CUST006560,2025-12-23 23:46:21,Savings,Interest Expense,-3.43,0.0
TXN0018761,CUST003083,2025-08-17 10:13:30,Payments,Fee,14.47,10.6
TXN0018762,CUST006874,2026-06-10 10:57:57,Payments,Interest Income,13.6,9.59
TXN0018763,CUST006848,2026-06-22 19:18:45,Credit,Interchange,8.61,4.05
TXN0018764,CUST007466,2025-03-31 15:54:04,Savings,Interest Income,28.25,2.64
TXN0018765,CUST002250,2025-05-13 20:11:31,Payments,Interest Income,20.19,0.4
TXN0018766,CUST009718,2026-07-17 21:11:02,Payments,Interest Income,1.17,1.29
TXN0018767,CUST009444,2025-02-17 19:09:08,Payments,FX,18.9,1.15
TXN0018768,CUST011629,2025-03-09 11:14:48,Payments,Interchange,9.83,3.33
TXN0018769,CUST006351,2025-06-26 13:14:25,Savings,Other,36.22,0.0
TXN0018770,CUST006459,2025-10-17 21:56:48,Credit,Fee,30.03,6.5
TXN0018771,CUST011714,2025-06-25 07:23:14,Payments,Interest Income,27.54,14.03
TXN0018772,CUST004974,2026-04-18 08:42:10,Credit,Fee,18.31,7.85
TXN0018773,CUST001002,2025-09-20 06:11:55,Payments,Fee,7.57,9.47
TXN0018774,CUST010943,2025-02-08 05:06:22,Payments,Fee,43.61,14.0
TXN0018775,CUST008486,2025-03-24 08:42:26,Payments,Fee,-1.9,0.0
TXN0018776,CUST008292,2026-05-25 18:45:05,Savings,Interest Income,9.22,7.65
TXN0018777,CUST004619,2026-01-20 13:13:49,Credit,FX,16.12,7.44
TXN0018778,CUST011321,2025-05-18 10:32:14,Savings,Interest Expense,24.98,9.59
TXN0018779,CUST004398,2025-03-30 22:36:58,Payments,Fee,-3.62,5.28
TXN0018780,CUST000861,2026-01-24 19:34:33,Payments,FX,-5.0,9.75
TXN0018781,CUST003099,2026-04-26 17:17:01,Savings,Interest Income,25.15,3.82
TXN0018782,CUST005214,2025-02-07 03:22:40,Payments,Other,8.35,0.0
TXN0018783,CUST011828,2026-01-02 15:26:04,Credit,Other,30.95,3.32
TXN0018784,CUST006529,2025-09-01 18:58:09,Payments,Interchange,6.49,8.93
TXN0018785,CUST002746,2026-07-07 02:09:57,Credit,Fee,31.02,6.04
TXN0018786,CUST011379,2025-01-18 16:38:47,Payments,Interest Expense,14.74,5.48
TXN0018787,CUST005165,2025-05-23 17:56:30,Savings,Interchange,17.36,7.43
TXN0018788,CUST003407,2025-02-16 07:05:50,Credit,Fee,28.49,12.37
TXN0018789,CUST005759,2025-05-09 17:57:58,Payments,Fee,10.98,5.84
TXN0018790,CUST004796,2026-01-08 03:07:52,Payments,Interest Income,21.63,0.0
TXN0018791,CUST008414,2026-08-30 00:30:38,Savings,Interchange,-5.0,5.84
TXN0018792,CUST007569,2026-03-29 17:45:45,Payments,Interest Expense,9.39,10.82
TXN0018793,CUST007530,2025-12-03 04:27:20,Savings,Interchange,7.61,15.29
TXN0018794,CUST005153,2026-05-28 18:11:18,Credit,Interchange,34.14,4.44
TXN0018795,CUST003318,2025-04-16 21:26:22,Savings,Interest Income,32.94,0.0
TXN0018796,CUST004815,2025-10-17 04:22:28,Savings,Fee,15.74,4.52
TXN0018797,CUST003711,2025-01-06 17:09:45,Credit,Other,16.83,4.37
TXN0018798,CUST011261,2026-03-18 23:33:09,Savings,Fee,12.76,0.0
TXN0018799,CUST011177,2026-03-10 12:56:37,Payments,Fee,22.46,0.92
TXN0018800,CUST009057,2026-04-15 05:46:06,Credit,Interest Income,16.26,0.6
TXN0018801,CUST008482,2025-11-30 02:32:11,Payments,Interchange,44.77,8.98
TXN0018802,CUST003115,2026-08-14 07:15:06,Payments,Fee,22.03,0.0
TXN0018803,CUST010714,2025-03-15 10:49:52,Savings,Interchange,19.14,0.0
TXN0018804,CUST001015,2025-11-14 19:15:35,Payments,Fee,37.16,2.85
TXN0018805,CUST003720,2025-11-12 10:48:23,Payments,Fee,-5.0,0.92
TXN0018806,CUST005928,2026-04-06 07:06:02,Payments,Fee,2.47,5.65
TXN0018807,CUST000843,2025-07-04 18:33:29,Credit,FX,10.66,6.49
TXN0018808,CUST001540,2026-04-26 20:01:59,Payments,Interchange,40.82,1.24
TXN0018809,CUST002119,2025-02-24 22:43:12,Savings,Other,16.82,8.75
TXN0018810,CUST005089,2026-03-10 16:47:59,Payments,Interest Expense,31.23,0.0
TXN0018811,CUST000864,2025-06-15 12:16:03,Payments,Interchange,9.32,0.76
TXN0018812,CUST011499,2026-03-16 12:01:43,Payments,FX,16.04,3.51
TXN0018813,CUST005583,2026-08-07 22:30:13,Payments,Interchange,18.45,2.32
TXN0018814,CUST002115,2025-02-13 15:04:16,Savings,Fee,0.83,13.09
TXN0018815,CUST007640,2025-05-21 10:39:31,Savings,Interest Income,25.97,2.52
TXN0018816,CUST010041,2026-06-11 18:50:21,Payments,Fee,11.1,0.0
TXN0018817,CUST002448,2025-05-16 18:13:39,Credit,FX,8.1,2.14
TXN0018818,CUST006303,2025-09-04 22:48:51,Payments,Interest Expense,21.82,6.85
TXN0018819,CUST004645,2025-11-03 06:24:26,Payments,Fee,21.38,5.85
TXN0018820,CUST007926,2025-10-15 18:47:31,Payments,Interest Income,15.33,12.66
TXN0018821,CUST007335,2026-05-23 10:17:31,Savings,Interest Expense,4.99,14.29
TXN0018822,CUST003865,2025-05-21 04:48:20,Savings,FX,30.06,5.11
TXN0018823,CUST007620,2026-01-17 00:21:41,Payments,Fee,12.04,0.0
TXN0018824,CUST008882,2026-07-19 11:46:55,Payments,Interest Income,14.72,9.3
TXN0018825,CUST010440,2026-03-21 02:39:33,Payments,Fee,20.06,3.64
TXN0018826,CUST000520,2026-07-28 09:10:01,Payments,Interest Income,14.24,6.48
TXN0018827,CUST000142,2025-05-20 01:34:25,Payments,Fee,9.52,10.16
TXN0018828,CUST010018,2026-05-24 02:49:37,Savings,Interest Income,16.48,3.66
TXN0018829,CUST007609,2025-05-19 01:24:16,Savings,Fee,3.75,0.0
TXN0018830,CUST003397,2026-04-20 10:20:01,Credit,Interchange,9.31,1.77
TXN0018831,CUST003544,2026-06-28 04:59:53,Payments,Interchange,11.99,4.24
TXN0018832,CUST003246,2025-02-16 11:18:18,Payments,Interest Income,5.05,1.12
TXN0018833,CUST004174,2025-01-19 08:22:40,Payments,Fee,20.48,0.43
TXN0018834,CUST004100,2025-12-24 18:55:28,Savings,Fee,12.92,0.0
TXN0018835,CUST007432,2025-09-15 12:53:44,Credit,Interest Income,-5.0,0.0
TXN0018836,CUST003239,2026-05-10 00:19:38,Payments,Interest Income,14.38,0.0
TXN0018837,CUST005227,2026-08-18 11:19:45,Savings,Interest Income,14.78,5.15
TXN0018838,CUST004928,2025-03-25 21:53:52,Savings,Other,3.26,12.72
TXN0018839,CUST002420,2025-06-30 00:11:17,Savings,Fee,-5.0,0.0
TXN0018840,CUST005852,2025-10-18 22:15:50,Savings,Fee,20.34,0.0
TXN0018841,CUST009709,2025-02-14 15:46:55,Payments,Fee,9.19,16.33
TXN0018842,CUST000508,2026-01-06 03:48:43,Savings,FX,-5.0,4.41
TXN0018843,CUST008326,2025-10-22 07:05:54,Credit,Interest Income,22.75,5.63
TXN0018844,CUST003694,2025-02-25 13:37:34,Payments,Other,2.86,9.08
TXN0018845,CUST011161,2025-03-06 12:40:07,Payments,Interchange,15.55,9.35
TXN0018846,CUST007895,2026-04-06 21:00:41,Payments,FX,18.79,5.14
TXN0018847,CUST002563,2026-05-02 18:11:29,Savings,Fee,-2.62,7.64
TXN0018848,CUST010163,2025-04-26 06:14:25,Payments,Interest Income,4.03,0.0
TXN0018849,CUST004881,2025-01-08 18:05:49,Credit,Fee,-2.74,4.72
TXN0018850,CUST003783,2026-03-18 14:48:02,Credit,Interchange,20.98,0.0
TXN0018851,CUST008422,2026-04-24 23:27:33,Payments,Interchange,46.96,0.0
TXN0018852,CUST009154,2025-02-08 12:02:14,Credit,Interest Expense,11.87,14.98
TXN0018853,CUST003958,2026-01-20 06:27:36,Payments,Interest Income,33.97,0.0
TXN0018854,CUST010785,2025-07-23 10:06:37,Payments,Interest Income,19.31,9.51
TXN0018855,CUST009842,2026-01-17 19:25:59,Credit,Interchange,24.73,11.18
TXN0018856,CUST007147,2026-04-21 10:44:31,Payments,FX,21.3,10.06
TXN0018857,CUST001974,2025-02-08 21:27:58,Savings,Interest Income,27.44,14.72
TXN0018858,CUST010625,2025-06-17 17:26:25,Credit,FX,19.71,8.34
TXN0018859,CUST011789,2025-01-21 00:05:56,Savings,Interest Expense,1.28,4.63
TXN0018860,CUST005166,2025-12-04 18:37:00,Payments,FX,24.29,5.59
TXN0018861,CUST003902,2026-08-15 08:31:15,Credit,Other,18.35,15.33
TXN0018862,CUST009415,2026-07-13 01:44:02,Savings,Interchange,21.58,3.01
TXN0018863,CUST011358,2026-07-25 06:38:55,Payments,FX,14.46,2.12
TXN0018864,CUST002036,2025-10-31 19:57:49,Savings,Interest Income,5.95,5.67
TXN0018865,CUST008425,2026-04-10 01:01:44,Payments,FX,5.27,16.95
TXN0018866,CUST008477,2026-08-01 14:48:39,Credit,Other,21.27,11.1
TXN0018867,CUST001166,2025-03-31 14:52:06,Savings,FX,4.73,9.04
TXN0018868,CUST010414,2025-03-14 05:55:52,Payments,FX,1.13,0.0
TXN0018869,CUST000680,2025-10-28 17:08:03,Savings,Interchange,24.26,9.39
TXN0018870,CUST009443,2026-06-29 06:59:01,Credit,Fee,-5.0,15.49
TXN0018871,CUST008816,2026-05-12 18:44:40,Savings,Interest Income,11.69,11.28
TXN0018872,CUST010577,2025-12-28 03:02:57,Payments,Interchange,30.1,4.91
TXN0018873,CUST000245,2026-05-31 04:42:07,Credit,Fee,-1.79,19.32
TXN0018874,CUST009480,2025-03-23 21:57:21,Credit,Interchange,29.88,4.75
TXN0018875,CUST000773,2025-02-02 19:30:36,Payments,Interchange,27.55,3.05
TXN0018876,CUST000707,2026-08-19 03:18:27,Payments,Fee,-5.0,2.35
TXN0018877,CUST011939,2025-04-11 02:03:05,Payments,Fee,9.87,0.86
TXN0018878,CUST002240,2025-04-26 15:48:43,Credit,Interest Expense,6.09,0.0
TXN0018879,CUST007442,2025-04-24 11:41:33,Payments,Interest Income,5.0,5.57
TXN0018880,CUST002015,2025-03-20 23:59:52,Payments,Fee,1.58,9.03
TXN0018881,CUST006065,2026-01-08 18:12:16,Savings,Interchange,29.94,0.0
TXN0018882,CUST000417,2026-04-10 16:11:00,Savings,Interchange,24.16,3.72
TXN0018883,CUST011649,2026-04-11 13:05:24,Payments,Interchange,4.27,6.99
TXN0018884,CUST001899,2025-12-05 12:54:37,Savings,Fee,19.25,10.0
TXN0018885,CUST007430,2025-05-26 16:22:47,Payments,FX,10.45,7.37
TXN0018886,CUST007836,2025-02-21 11:12:57,Payments,FX,23.28,0.75
TXN0018887,CUST004975,2025-01-07 03:41:53,Payments,Interest Income,22.21,10.58
TXN0018888,CUST000239,2025-12-19 13:04:07,Payments,Interest Income,26.77,11.25
TXN0018889,CUST007279,2025-10-12 02:21:18,Payments,Interchange,-2.58,3.27
TXN0018890,CUST010336,2025-10-11 19:23:56,Savings,FX,19.1,5.12
TXN0018891,CUST000868,2026-05-22 15:50:15,Payments,Interchange,8.16,6.73
TXN0018892,CUST009558,2026-08-24 08:42:09,Payments,FX,-5.0,7.28
TXN0018893,CUST004268,2025-10-21 10:58:09,Savings,Fee,34.92,1.73
TXN0018894,CUST008006,2026-06-03 02:15:34,Payments,Interchange,-5.0,6.58
TXN0018895,CUST001760,2025-02-08 09:20:53,Savings,Interchange,13.82,0.0
TXN0018896,CUST004181,2025-03-21 02:39:07,Savings,Interchange,13.59,9.4
TXN0018897,CUST007057,2026-04-19 13:37:03,Credit,FX,27.94,2.68
TXN0018898,CUST005544,2026-08-30 01:07:26,Payments,FX,16.03,2.9
TXN0018899,CUST003736,2025-07-11 21:41:38,Payments,Interest Income,-5.0,6.27
TXN0018900,CUST001632,2025-04-11 03:19:45,Credit,FX,25.9,4.71
TXN0018901,CUST000619,2025-04-17 05:34:27,Payments,Fee,14.72,0.0
TXN0018902,CUST000352,2025-08-19 08:14:58,Credit,Interchange,21.37,1.74
TXN0018903,CUST010322,2025-08-02 05:47:15,Savings,Interest Expense,11.85,14.06
TXN0018904,CUST010405,2025-06-16 22:35:06,Savings,Fee,26.46,12.53
TXN0018905,CUST010521,2025-09-26 14:27:04,Savings,Other,30.3,5.95
TXN0018906,CUST010595,2026-07-24 22:30:06,Savings,Fee,0.57,4.72
TXN0018907,CUST010901,2026-01-25 20:17:08,Savings,Interchange,-2.43,0.4
TXN0018908,CUST011374,2026-07-21 10:16:38,Savings,Fee,9.81,4.18
TXN0018909,CUST006817,2026-06-20 16:19:27,Credit,Interchange,26.1,12.14
TXN0018910,CUST010078,2025-10-06 18:07:06,Payments,Fee,20.76,8.77
TXN0018911,CUST008121,2026-01-06 23:02:16,Credit,Interest Income,17.31,2.3
TXN0018912,CUST000949,2025-03-03 19:31:38,Savings,Interchange,6.44,2.81
TXN0018913,CUST009749,2025-05-26 18:50:08,Savings,Interchange,22.55,9.91
TXN0018914,CUST011087,2025-12-10 11:57:44,Savings,Fee,13.23,5.94
TXN0018915,CUST009886,2025-02-14 01:52:13,Savings,Interchange,48.37,3.13
TXN0018916,CUST004696,2026-06-25 01:49:01,Savings,Interchange,15.4,4.85
TXN0018917,CUST007033,2026-05-23 01:01:53,Payments,Other,10.78,3.29
TXN0018918,CUST007869,2025-03-09 06:40:36,Credit,Interchange,39.18,0.0
TXN0018919,CUST008531,2026-08-23 22:21:22,Payments,Fee,19.3,1.17
TXN0018920,CUST007698,2026-02-10 07:26:57,Payments,Interchange,26.36,13.11
TXN0018921,CUST008330,2025-12-02 12:19:06,Payments,Interest Income,9.53,1.63
TXN0018922,CUST001309,2026-07-02 00:37:53,Credit,FX,24.19,3.96
TXN0018923,CUST000507,2025-04-05 02:22:40,Savings,Interest Income,22.79,1.19
TXN0018924,CUST009570,2026-07-28 15:16:42,Savings,FX,28.82,10.51
TXN0018925,CUST011913,2025-04-22 18:08:11,Savings,Fee,2.14,3.66
TXN0018926,CUST003275,2025-10-27 03:43:52,Credit,Interest Income,40.66,8.83
TXN0018927,CUST004687,2025-03-26 16:46:44,Credit,Interest Income,2.48,0.0
TXN0018928,CUST004682,2026-08-25 00:48:45,Payments,FX,-5.0,4.71
TXN0018929,CUST003292,2026-08-07 21:55:24,Payments,Interchange,17.84,8.39
TXN0018930,CUST000671,2025-11-03 02:44:47,Credit,Interest Expense,35.77,2.17
TXN0018931,CUST000951,2025-07-19 15:03:27,Payments,Fee,18.48,9.17
TXN0018932,CUST011010,2026-06-09 14:25:17,Credit,Interchange,-0.01,4.52
TXN0018933,CUST001713,2025-10-17 05:31:55,Payments,Interest Income,9.26,15.21
TXN0018934,CUST011380,2025-04-30 21:02:43,Payments,Fee,29.68,3.06
TXN0018935,CUST009839,2025-10-28 06:53:30,Payments,Interchange,11.94,0.0
TXN0018936,CUST011396,2026-05-09 22:46:41,Payments,Interchange,-2.39,3.95
TXN0018937,CUST009197,2025-05-10 19:45:33,Payments,Interchange,8.07,0.0
TXN0018938,CUST006946,2025-12-11 02:36:52,Payments,Interest Expense,16.75,6.17
TXN0018939,CUST008954,2026-04-25 10:57:04,Credit,Other,2.23,13.01
TXN0018940,CUST006487,2025-10-07 05:38:08,Credit,Fee,16.12,0.0
TXN0018941,CUST006353,2025-03-02 09:29:41,Credit,Interest Income,-1.38,4.19
TXN0018942,CUST011248,2026-01-15 14:40:23,Savings,Interchange,8.37,3.58
TXN0018943,CUST010330,2026-07-04 05:22:49,Credit,Interchange,10.25,13.05
TXN0018944,CUST008391,2025-09-30 16:21:53,Payments,Interchange,37.36,4.05
TXN0018945,CUST010875,2026-01-02 12:10:22,Payments,Interchange,0.19,2.62
TXN0018946,CUST009373,2025-11-01 04:49:32,Savings,Fee,23.15,16.17
TXN0018947,CUST010944,2026-06-09 00:49:28,Payments,Interest Expense,14.43,13.87
TXN0018948,CUST010367,2025-08-17 14:11:15,Payments,Interest Income,29.84,2.94
TXN0018949,CUST002338,2026-08-23 14:08:43,Credit,Fee,-5.0,0.0
TXN0018950,CUST009976,2026-05-04 21:20:27,Savings,Interchange,27.97,0.0
TXN0018951,CUST004512,2025-09-20 19:46:40,Savings,Fee,5.12,12.69
TXN0018952,CUST002146,2025-10-03 20:16:28,Credit,Fee,12.07,0.0
TXN0018953,CUST007903,2025-11-28 12:49:26,Payments,Interchange,-5.0,17.11
TXN0018954,CUST008850,2026-07-07 18:09:23,Payments,Interchange,17.32,3.99
TXN0018955,CUST008929,2025-04-18 09:48:45,Payments,Interchange,2.03,0.0
TXN0018956,CUST002406,2025-06-07 18:05:43,Credit,Interest Expense,10.39,0.0
TXN0018957,CUST004972,2025-04-13 21:27:23,Savings,Interest Income,21.89,18.14
TXN0018958,CUST008141,2026-05-30 11:44:40,Payments,Interest Income,30.43,9.07
TXN0018959,CUST006112,2026-08-13 18:59:47,Payments,Fee,25.17,4.4
TXN0018960,CUST009880,2025-02-09 00:08:05,Payments,Interchange,-2.26,5.83
TXN0018961,CUST005627,2025-06-12 22:54:27,Savings,Other,30.99,7.99
TXN0018962,CUST000222,2025-04-02 18:12:59,Savings,Fee,1.96,13.54
TXN0018963,CUST011736,2025-11-06 13:42:43,Payments,Other,11.55,6.18
TXN0018964,CUST009320,2026-06-04 18:32:32,Savings,Fee,-3.64,0.0
TXN0018965,CUST002711,2026-02-12 22:49:37,Payments,Interchange,14.25,0.42
TXN0018966,CUST003580,2025-05-14 02:59:03,Savings,Interest Income,18.0,9.7
TXN0018967,CUST006894,2026-05-05 04:43:28,Payments,Fee,-0.98,8.02
TXN0018968,CUST007015,2025-02-02 11:20:07,Savings,Fee,5.57,5.71
TXN0018969,CUST004878,2026-04-06 11:46:44,Payments,Other,25.92,5.82
TXN0018970,CUST000909,2025-01-10 14:44:31,Credit,Interchange,20.95,2.45
TXN0018971,CUST006368,2025-04-20 08:32:37,Payments,Fee,11.47,5.67
TXN0018972,CUST008664,2025-05-06 09:46:33,Payments,Interest Expense,24.33,7.25
TXN0018973,CUST008725,2025-12-04 09:05:45,Credit,Fee,25.41,7.38
TXN0018974,CUST001325,2026-08-17 18:16:08,Credit,Interest Income,22.62,1.38
TXN0018975,CUST011699,2025-12-06 22:57:11,Payments,Fee,-5.0,8.12
TXN0018976,CUST003092,2025-10-15 13:48:15,Credit,Other,5.28,1.46
TXN0018977,CUST011189,2026-03-21 17:52:08,Savings,Fee,29.94,12.3
TXN0018978,CUST007040,2025-03-25 23:30:04,Savings,Interchange,23.73,6.96
TXN0018979,CUST009944,2025-04-28 15:41:10,Payments,Interchange,21.08,11.67
TXN0018980,CUST003004,2025-12-15 21:43:06,Credit,Fee,7.69,8.04
TXN0018981,CUST010045,2025-04-15 12:37:33,Savings,Interest Expense,2.75,5.94
TXN0018982,CUST003367,2025-04-19 07:46:15,Credit,Fee,19.79,0.0
TXN0018983,CUST007080,2026-05-16 03:21:52,Payments,Fee,7.1,1.95
TXN0018984,CUST005681,2025-04-18 18:56:55,Savings,Interchange,1.37,11.21
TXN0018985,CUST011947,2026-05-17 15:14:50,Credit,Interest Income,27.82,8.05
TXN0018986,CUST001827,2026-07-12 14:54:08,Credit,Fee,16.4,4.8
TXN0018987,CUST007013,2026-05-30 16:46:12,Payments,Interchange,26.75,0.0
TXN0018988,CUST006012,2025-06-20 01:07:05,Savings,Interchange,3.08,1.38
TXN0018989,CUST009390,2026-01-17 14:38:36,Payments,Interchange,21.18,7.23
TXN0018990,CUST003961,2025-05-05 22:29:18,Payments,Interchange,12.66,5.35
TXN0018991,CUST008092,2025-11-22 23:31:01,Payments,Fee,-5.0,6.25
TXN0018992,CUST000667,2025-06-01 06:43:02,Payments,Fee,30.96,0.0
TXN0018993,CUST008363,2025-12-06 22:05:22,Credit,Fee,11.62,0.0
TXN0018994,CUST008930,2025-01-07 23:16:22,Savings,Interchange,15.44,0.0
TXN0018995,CUST004191,2025-05-08 00:30:43,Credit,FX,22.27,9.21
TXN0018996,CUST009608,2025-01-21 13:08:21,Payments,Fee,9.3,2.27
TXN0018997,CUST002167,2026-03-02 22:31:05,Savings,Interest Income,33.36,0.05
TXN0018998,CUST009669,2025-08-20 22:02:02,Payments,Fee,33.8,11.24
TXN0018999,CUST008496,2025-04-11 05:28:57,Payments,Interchange,11.38,4.62
TXN0019000,CUST000164,2025-10-29 07:14:55,Savings,Interest Income,23.78,1.48
TXN0019001,CUST004636,2025-05-17 16:21:47,Credit,Interest Income,7.61,10.25
TXN0019002,CUST010981,2025-09-10 08:39:42,Payments,Fee,23.15,7.75
TXN0019003,CUST006759,2026-01-11 03:47:11,Payments,Interchange,7.32,0.0
TXN0019004,CUST005042,2025-05-13 07:51:50,Credit,Interchange,20.36,0.0
