loan_id,customer_id,origination_date,original_amount,outstanding_balance,days_past_due,risk_band
LOAN0001989,CUST004229,2023-04-04 11:27:06,8847.72,2922.99,30,High
LOAN0001990,CUST009480,2024-09-08 09:05:56,58907.35,10373.41,0,Medium
LOAN0001991,CUST004280,2026-04-22 16:02:58,9179.66,1756.28,0,Low
LOAN0001992,CUST008511,2026-02-01 12:37:00,4190.33,839.15,0,Low
LOAN0001993,CUST006214,2024-09-11 11:53:20,3000.0,1559.36,90,High
LOAN0001994,CUST011017,2026-06-16 20:52:34,3313.77,2635.39,15,Low
LOAN0001995,CUST000542,2023-12-02 10:36:38,38792.91,31378.5,30,Medium
LOAN0001996,CUST004785,2025-12-10 14:48:27,3000.0,605.38,0,Medium
LOAN0001997,CUST006356,2024-11-09 10:08:46,15544.22,10122.71,0,Medium
LOAN0001998,CUST005428,2024-01-24 01:02:26,12945.87,10171.36,0,Low
LOAN0001999,CUST011384,2024-05-02 15:21:17,11404.63,4098.88,0,Medium
LOAN0002000,CUST003590,2023-03-15 17:10:06,7585.55,420.72,0,Medium
LOAN0002001,CUST004052,2025-09-25 02:57:21,12602.19,7807.38,0,Medium
LOAN0002002,CUST011086,2025-01-06 08:12:40,19307.95,6442.54,5,Low
LOAN0002003,CUST005091,2025-03-05 05:56:20,6517.48,6281.02,0,Low
LOAN0002004,CUST008992,2024-10-20 12:01:27,13062.51,5213.63,0,Low
LOAN0002005,CUST004678,2024-08-13 17:47:13,11865.87,6625.99,0,Medium
LOAN0002006,CUST006592,2025-01-11 17:59:52,3832.16,2461.26,45,Medium
LOAN0002007,CUST010343,2023-07-03 05:53:55,32369.18,5410.32,15,Medium
LOAN0002008,CUST002651,2024-03-09 20:19:10,5387.7,4590.44,0,Medium
LOAN0002009,CUST008633,2025-06-09 18:32:21,6242.15,1974.87,0,Medium
LOAN0002010,CUST001270,2023-11-08 12:52:15,17479.76,6436.1,0,Very High
LOAN0002011,CUST010878,2025-09-27 05:30:06,8925.82,527.73,0,Low
LOAN0002012,CUST000489,2023-10-29 12:03:23,4751.62,4110.74,30,Low
LOAN0002013,CUST000460,2024-12-01 01:21:42,12852.22,4937.33,0,High
LOAN0002014,CUST010738,2025-04-08 08:14:39,5641.69,5110.46,0,Low
LOAN0002015,CUST003450,2024-10-20 12:41:33,11574.95,2297.3,15,Medium
LOAN0002016,CUST011345,2025-09-25 02:54:04,3925.87,2690.25,90,High
LOAN0002017,CUST008301,2024-11-14 23:30:17,14137.96,3104.41,0,Medium
LOAN0002018,CUST000616,2023-09-26 00:38:25,5028.78,4763.14,15,High
LOAN0002019,CUST008885,2024-03-20 01:32:51,5137.4,1895.08,0,Very High
LOAN0002020,CUST005010,2026-05-31 13:53:25,9001.43,7653.23,0,High
LOAN0002021,CUST007633,2023-02-01 13:28:09,6866.66,4212.68,0,High
LOAN0002022,CUST003204,2025-07-15 02:20:16,6714.79,1505.01,0,Low
LOAN0002023,CUST009401,2024-07-03 22:46:03,5944.66,2050.96,0,Medium
LOAN0002024,CUST006800,2023-10-16 20:31:12,12283.05,10190.69,0,Medium
LOAN0002025,CUST003795,2024-05-13 00:35:14,3905.15,2241.84,0,Medium
LOAN0002026,CUST008678,2023-04-09 03:42:39,4434.29,1113.51,15,Medium
LOAN0002027,CUST011446,2026-05-06 09:00:19,12909.19,6986.35,30,Low
LOAN0002028,CUST008001,2023-12-21 01:54:31,4568.8,572.89,0,Low
LOAN0002029,CUST006272,2025-04-18 21:52:16,5359.75,4734.64,0,Low
LOAN0002030,CUST006046,2025-08-17 01:36:09,7168.39,4094.48,15,Medium
LOAN0002031,CUST010741,2025-12-18 15:15:03,12584.18,10009.64,0,Low
LOAN0002032,CUST000108,2026-05-26 20:49:26,17097.35,7344.3,0,Low
LOAN0002033,CUST006723,2026-07-24 09:03:13,3830.41,2086.75,0,Low
LOAN0002034,CUST007288,2025-03-26 22:58:54,4769.21,3405.89,0,Medium
LOAN0002035,CUST000630,2024-02-22 12:59:29,5279.67,693.79,0,Medium
LOAN0002036,CUST006880,2024-09-19 06:12:54,4520.89,2527.04,0,Very High
LOAN0002037,CUST006312,2023-01-26 00:38:26,5797.17,900.97,45,High
LOAN0002038,CUST010125,2025-04-20 20:06:43,13811.43,10727.31,45,Medium
LOAN0002039,CUST003961,2024-11-07 21:28:47,4980.56,2907.07,0,High
LOAN0002040,CUST004981,2025-02-20 00:34:01,3413.86,247.35,0,Medium
LOAN0002041,CUST001018,2025-12-25 20:01:48,8962.88,8642.06,0,High
LOAN0002042,CUST006986,2025-03-03 03:21:10,12988.91,679.46,0,Low
LOAN0002043,CUST008312,2025-06-15 20:27:16,3163.72,1310.33,0,Low
LOAN0002044,CUST003019,2023-11-23 22:15:45,8664.85,3121.41,30,Low
LOAN0002045,CUST003498,2025-12-30 18:18:52,5542.35,4956.62,0,High
LOAN0002046,CUST006007,2026-07-12 16:53:31,7512.59,4198.15,0,Very High
LOAN0002047,CUST003812,2025-07-14 01:58:36,4729.87,2590.67,0,Low
LOAN0002048,CUST006940,2024-08-01 13:34:11,7330.14,1919.35,0,High
LOAN0002049,CUST010327,2024-09-19 13:34:32,3000.0,1161.7,0,Medium
LOAN0002050,CUST009173,2023-10-25 23:46:35,5956.36,2092.96,0,Low
LOAN0002051,CUST000137,2025-02-04 20:33:46,3000.0,956.71,0,Low
LOAN0002052,CUST000087,2026-05-10 19:56:07,7054.39,1569.01,30,Low
LOAN0002053,CUST001118,2023-06-04 18:20:14,6379.05,4596.43,0,Medium
LOAN0002054,CUST006808,2024-05-27 21:02:09,13367.88,1633.35,0,Medium
LOAN0002055,CUST004756,2023-01-30 13:27:12,7262.49,6113.21,0,Low
LOAN0002056,CUST009667,2023-07-12 15:03:45,6608.53,4546.7,5,Low
LOAN0002057,CUST001082,2024-01-01 20:00:10,10155.6,6634.91,0,Low
LOAN0002058,CUST001378,2023-09-04 14:07:52,16795.32,14595.2,0,Very High
LOAN0002059,CUST008940,2026-04-04 21:45:15,14444.05,7464.37,0,Low
LOAN0002060,CUST010382,2024-01-23 07:47:19,13574.62,8665.93,0,Low
LOAN0002061,CUST009809,2023-05-03 00:18:03,16619.22,3986.91,0,Medium
LOAN0002062,CUST003324,2024-07-23 07:03:05,42951.84,28235.68,15,Low
LOAN0002063,CUST005836,2025-01-14 00:19:03,19677.66,5389.6,0,Medium
LOAN0002064,CUST009169,2024-02-19 08:56:43,4864.49,3707.77,90,Low
LOAN0002065,CUST011659,2025-12-24 12:20:55,6074.69,2831.18,30,Medium
LOAN0002066,CUST006126,2026-05-25 01:55:40,15762.82,8155.84,0,Medium
LOAN0002067,CUST006489,2023-09-03 17:09:29,12358.56,11539.04,0,Medium
LOAN0002068,CUST003078,2025-05-13 07:58:50,55624.09,28970.16,0,Medium
LOAN0002069,CUST006820,2023-09-03 10:52:40,10270.63,6620.03,0,Low
LOAN0002070,CUST011133,2023-01-07 05:12:20,15278.57,7382.99,0,Medium
LOAN0002071,CUST011191,2023-06-28 11:45:39,3000.0,2501.92,0,Low
LOAN0002072,CUST006655,2023-04-11 19:55:23,5526.43,4616.16,0,High
LOAN0002073,CUST001873,2024-07-04 00:06:44,25410.68,3777.14,0,Low
LOAN0002074,CUST009040,2026-07-16 21:23:09,8306.38,3872.26,0,Medium
LOAN0002075,CUST006738,2024-06-11 00:08:18,7071.42,4446.75,0,Low
LOAN0002076,CUST007157,2023-06-24 20:06:34,16940.22,10371.5,0,Low
LOAN0002077,CUST000290,2023-04-04 23:33:35,9290.92,4234.96,0,Medium
LOAN0002078,CUST005163,2026-06-20 07:52:00,12430.56,3893.0,0,Low
LOAN0002079,CUST007314,2026-06-13 07:41:00,10475.52,5162.76,0,Medium
LOAN0002080,CUST008304,2023-03-01 04:00:13,7582.0,7248.28,0,High
LOAN0002081,CUST000994,2023-06-16 12:38:02,9663.42,7944.07,0,Low
LOAN0002082,CUST011511,2024-09-12 13:55:35,9565.93,7106.35,0,Low
LOAN0002083,CUST005812,2026-04-06 19:31:51,8254.02,2751.18,0,Medium
LOAN0002084,CUST003232,2023-09-10 12:18:31,13174.83,12114.45,0,High
LOAN0002085,CUST007593,2025-12-06 17:30:03,10350.03,9596.1,0,Low
LOAN0002086,CUST001417,2026-05-26 00:07:32,13631.2,13057.03,0,Medium
LOAN0002087,CUST010002,2024-01-05 20:44:18,4376.88,2017.83,15,Low
LOAN0002088,CUST009666,2023-09-21 16:51:24,19506.89,8269.22,15,Low
LOAN0002089,CUST000446,2024-11-05 02:57:32,6132.9,1715.95,0,Low
LOAN0002090,CUST005852,2024-02-25 00:47:05,17962.44,1620.28,0,Medium
LOAN0002091,CUST007837,2024-09-05 13:15:59,4618.5,301.44,0,Medium
LOAN0002092,CUST008817,2025-09-02 09:10:58,8839.24,4931.66,0,Low
LOAN0002093,CUST004911,2025-06-28 02:07:26,9272.83,1325.28,0,Medium
LOAN0002094,CUST004995,2025-03-03 21:59:36,23291.51,21011.4,0,Low
LOAN0002095,CUST002945,2025-06-04 11:53:25,8064.35,3599.11,0,Low
LOAN0002096,CUST002221,2025-03-09 00:34:16,25991.92,21934.09,120,Medium
LOAN0002097,CUST004876,2026-07-25 18:33:51,4560.89,1965.37,0,Low
LOAN0002098,CUST000559,2026-04-16 08:26:07,3000.0,1177.5,0,Medium
LOAN0002099,CUST002496,2024-10-09 19:52:14,15742.34,3988.53,0,Very High
LOAN0002100,CUST003338,2026-06-30 15:05:08,23195.89,12138.81,0,Low
LOAN0002101,CUST006253,2024-03-11 09:11:29,12423.42,6224.64,5,Low
LOAN0002102,CUST002687,2023-10-02 12:06:58,4976.48,4519.37,120,Medium
LOAN0002103,CUST005786,2026-05-31 18:15:44,8663.15,8215.3,0,Low
LOAN0002104,CUST009279,2023-06-12 21:18:06,3000.0,2442.56,5,Low
LOAN0002105,CUST008469,2023-03-16 18:55:40,3314.92,3065.86,0,High
LOAN0002106,CUST004995,2023-04-19 21:58:26,9459.87,2641.98,0,Medium
LOAN0002107,CUST009298,2023-08-12 10:05:47,6753.38,5234.59,15,Low
LOAN0002108,CUST003978,2026-03-22 23:35:42,3496.95,2842.52,45,Low
LOAN0002109,CUST001674,2023-08-15 11:12:50,3000.0,2117.45,60,Low
LOAN0002110,CUST005767,2025-12-10 09:46:51,7395.89,2512.04,0,Low
LOAN0002111,CUST008645,2023-05-05 14:14:49,3000.0,1145.04,0,Medium
LOAN0002112,CUST001143,2025-06-21 05:19:07,7024.18,5552.81,0,Medium
LOAN0002113,CUST009778,2025-08-28 17:21:14,14476.34,2463.69,5,Low
LOAN0002114,CUST005246,2023-02-20 07:09:39,3710.02,1079.62,0,Low
LOAN0002115,CUST006028,2023-12-13 02:15:02,4803.48,4514.95,0,High
LOAN0002116,CUST007011,2025-10-24 04:15:15,10512.09,5801.75,15,Low
LOAN0002117,CUST009361,2023-11-07 04:33:25,4519.84,4000.13,45,Medium
LOAN0002118,CUST000670,2023-08-23 17:16:43,3361.95,848.05,0,Low
LOAN0002119,CUST009424,2024-01-20 23:39:57,9414.47,1546.54,45,Medium
LOAN0002120,CUST003442,2023-04-15 14:15:56,3591.33,2402.06,0,Low
LOAN0002121,CUST000043,2023-02-05 03:12:24,8683.58,7108.78,0,Low
LOAN0002122,CUST007137,2025-01-08 07:02:13,15685.12,6637.63,0,Medium
LOAN0002123,CUST003765,2024-01-04 18:46:58,9433.58,5703.41,0,High
LOAN0002124,CUST001654,2024-05-26 12:15:22,8026.35,7190.33,0,Low
LOAN0002125,CUST009952,2025-04-24 23:43:46,7374.74,5113.33,0,Low
LOAN0002126,CUST010934,2024-10-06 01:40:00,18012.63,16409.57,0,Medium
LOAN0002127,CUST004646,2025-11-05 03:39:31,4633.81,3857.64,0,Low
LOAN0002128,CUST009045,2026-04-27 01:32:58,8847.79,3646.84,0,Low
LOAN0002129,CUST002000,2026-05-28 00:18:11,3493.54,3314.42,5,Medium
LOAN0002130,CUST007214,2024-03-28 18:11:33,14923.17,11182.51,0,Medium
LOAN0002131,CUST009461,2024-08-26 01:24:29,11501.61,4782.68,0,Medium
LOAN0002132,CUST003640,2025-06-24 08:12:06,3000.0,2069.71,45,Medium
LOAN0002133,CUST004775,2025-09-29 14:21:34,6728.23,4619.38,0,High
LOAN0002134,CUST006066,2023-02-11 10:00:49,7163.33,5047.74,15,Low
LOAN0002135,CUST011917,2026-06-17 20:22:36,5985.41,1390.88,0,Low
LOAN0002136,CUST010306,2023-06-13 05:43:48,6007.33,4300.78,0,Low
LOAN0002137,CUST008398,2023-10-01 20:39:28,5621.04,3019.29,0,Low
LOAN0002138,CUST007264,2023-07-16 14:46:42,10401.09,7268.04,0,Medium
LOAN0002139,CUST002821,2025-12-10 03:35:04,19810.37,12672.93,0,Medium
LOAN0002140,CUST006186,2025-06-24 00:38:13,5270.14,375.21,0,Low
LOAN0002141,CUST006034,2023-01-16 17:59:10,10963.8,10439.02,30,Low
LOAN0002142,CUST009248,2023-08-09 18:45:20,4021.13,3252.92,0,Low
LOAN0002143,CUST004299,2025-06-26 04:51:07,5346.48,5033.36,45,Low
LOAN0002144,CUST003864,2023-04-03 03:22:09,43314.31,28342.65,0,High
LOAN0002145,CUST011132,2023-10-17 12:03:13,10796.91,9837.3,0,Medium
LOAN0002146,CUST010237,2023-10-26 11:58:06,16131.39,7453.22,0,Very High
LOAN0002147,CUST002441,2026-07-09 06:42:07,7167.74,1462.59,0,Low
LOAN0002148,CUST011276,2025-10-16 12:40:40,27807.27,14451.55,30,Low
LOAN0002149,CUST006615,2026-04-01 00:04:02,11785.65,4407.62,15,Low
LOAN0002150,CUST011724,2025-07-27 04:09:05,10932.91,8773.41,30,High
LOAN0002151,CUST003596,2026-03-27 10:44:01,14734.69,11249.3,0,Low
LOAN0002152,CUST004671,2026-01-02 05:07:59,12601.06,11710.21,0,Low
LOAN0002153,CUST006520,2023-11-18 07:09:20,3000.0,2898.7,0,Low
LOAN0002154,CUST003309,2024-02-08 07:50:11,11592.51,9696.41,0,Medium
LOAN0002155,CUST006721,2026-06-09 04:04:10,17757.78,13270.4,5,Medium
LOAN0002156,CUST003071,2025-11-10 09:42:47,18514.71,2026.29,0,Low
LOAN0002157,CUST006319,2026-04-15 08:07:54,4020.77,1271.53,45,Very High
LOAN0002158,CUST004014,2023-01-25 18:53:22,18512.07,17645.41,0,Low
LOAN0002159,CUST009437,2023-05-26 03:13:14,11950.61,8053.46,0,Medium
LOAN0002160,CUST008542,2023-08-29 03:03:02,14372.88,11110.55,0,Medium
LOAN0002161,CUST007948,2026-02-04 04:14:10,7848.9,7489.15,0,Low
LOAN0002162,CUST006827,2025-12-14 13:31:11,11809.71,1757.92,0,Low
LOAN0002163,CUST008880,2024-09-19 10:37:44,20981.29,8678.3,0,Very High
LOAN0002164,CUST001945,2023-09-12 16:54:19,6734.87,5146.66,0,High
LOAN0002165,CUST008957,2024-08-21 02:46:22,12322.67,4994.63,15,High
LOAN0002166,CUST009496,2025-03-03 12:35:48,4486.07,2684.97,60,Medium
LOAN0002167,CUST001846,2025-11-07 14:44:36,17005.13,13486.22,0,High
LOAN0002168,CUST006160,2025-10-16 15:25:52,4766.92,4400.32,0,Low
LOAN0002169,CUST001057,2023-10-29 19:13:41,5500.09,2698.79,30,High
LOAN0002170,CUST009831,2024-04-25 15:55:44,4640.55,3089.63,0,Low
LOAN0002171,CUST006942,2025-01-14 09:22:47,9845.55,5827.97,0,Medium
LOAN0002172,CUST006855,2025-01-05 13:11:54,7858.83,4675.66,0,Medium
LOAN0002173,CUST008764,2025-01-22 05:10:24,5172.51,4139.49,0,Low
LOAN0002174,CUST011957,2026-07-06 21:07:19,10296.65,3737.68,0,Medium
LOAN0002175,CUST000758,2023-07-29 13:00:27,8549.18,3838.53,0,High
LOAN0002176,CUST010473,2024-01-11 13:00:51,8519.75,3693.09,30,Medium
LOAN0002177,CUST006686,2026-03-18 02:44:05,10421.16,7715.04,0,Low
LOAN0002178,CUST006051,2023-06-11 10:39:26,11494.84,10155.81,0,High
LOAN0002179,CUST005844,2026-07-24 04:38:40,8765.51,6066.04,30,Medium
LOAN0002180,CUST004263,2025-06-16 06:39:44,17130.8,14248.51,0,Medium
LOAN0002181,CUST002983,2024-06-19 15:24:29,7637.17,5770.93,60,Low
LOAN0002182,CUST007259,2023-06-01 03:41:19,3760.9,1147.17,0,High
LOAN0002183,CUST000042,2024-12-09 04:08:45,13349.61,6014.79,0,High
LOAN0002184,CUST005379,2024-12-29 00:07:31,5904.68,3691.5,5,High
LOAN0002185,CUST002554,2023-01-24 00:08:03,7969.51,4524.35,0,Medium
LOAN0002186,CUST006633,2024-09-24 04:08:14,6525.67,2647.44,5,Low
LOAN0002187,CUST010232,2024-11-29 06:41:32,16564.38,988.4,0,Medium
LOAN0002188,CUST002096,2024-04-26 01:36:15,3000.0,1919.45,0,Low
LOAN0002189,CUST003550,2023-06-05 09:59:53,25032.59,14971.89,0,Low
LOAN0002190,CUST011065,2025-05-11 23:35:29,9206.16,4869.6,0,High
LOAN0002191,CUST008624,2023-10-26 09:42:34,9654.3,6567.59,0,Low
LOAN0002192,CUST005998,2025-02-10 23:22:11,7050.9,3633.71,0,Low
LOAN0002193,CUST003235,2024-09-20 00:19:01,8245.58,6576.18,30,Low
LOAN0002194,CUST009773,2024-10-02 05:40:37,3000.0,2172.69,0,Low
LOAN0002195,CUST005690,2025-09-26 08:40:00,7218.18,5812.05,0,Medium
LOAN0002196,CUST004231,2023-06-28 11:29:43,38246.95,18914.7,0,Low
LOAN0002197,CUST004325,2024-07-29 11:51:43,3000.0,384.0,0,Medium
LOAN0002198,CUST002253,2023-10-19 21:59:23,3408.48,2199.34,60,Medium
LOAN0002199,CUST000654,2026-01-04 15:35:26,10577.01,10228.76,0,Low
LOAN0002200,CUST003384,2026-05-08 05:17:41,16196.17,12484.34,0,Low
LOAN0002201,CUST007613,2023-08-08 06:36:52,4419.93,4192.63,0,Low
LOAN0002202,CUST010243,2024-03-29 10:18:10,11297.74,10886.17,0,Medium
LOAN0002203,CUST010996,2023-02-14 02:40:36,6029.33,3607.96,15,Low
LOAN0002204,CUST002591,2025-10-17 17:57:49,3429.1,3149.39,30,Low
LOAN0002205,CUST000090,2023-02-20 18:30:51,10228.1,1101.49,0,Low
LOAN0002206,CUST001577,2025-08-26 01:10:09,7407.39,4612.52,0,Low
LOAN0002207,CUST000058,2026-02-21 21:36:31,4756.08,3726.44,0,Medium
LOAN0002208,CUST007885,2025-09-08 18:41:39,3413.92,2110.31,0,Medium
LOAN0002209,CUST008629,2023-05-21 05:56:12,4572.62,639.88,0,Medium
LOAN0002210,CUST000113,2024-09-17 16:38:38,3097.64,1351.2,15,Low
LOAN0002211,CUST003589,2024-11-20 16:39:21,13383.11,1468.91,0,Medium
LOAN0002212,CUST003128,2025-04-29 02:42:06,7034.81,5770.87,15,Medium
LOAN0002213,CUST011988,2023-01-06 07:48:51,8424.62,3505.18,0,High
LOAN0002214,CUST009248,2025-11-30 20:14:22,4360.41,1858.26,0,Low
LOAN0002215,CUST002951,2024-05-19 05:00:26,23362.94,13117.07,0,Medium
LOAN0002216,CUST000958,2025-12-24 04:24:05,3000.0,971.61,0,Medium
LOAN0002217,CUST007419,2023-03-08 16:57:59,3000.0,2553.48,5,Medium
LOAN0002218,CUST011481,2025-06-27 07:34:09,15597.91,4665.03,5,Medium
LOAN0002219,CUST000679,2023-06-15 02:05:23,21023.58,17938.67,0,Medium
LOAN0002220,CUST005951,2024-07-06 10:23:33,10376.85,3666.28,15,Low
LOAN0002221,CUST006841,2025-01-07 22:00:50,10615.61,5297.63,0,Medium
LOAN0002222,CUST001249,2026-03-15 21:51:48,11389.46,7879.04,0,Low
LOAN0002223,CUST000060,2026-01-22 21:24:22,15444.25,14512.58,0,Low
LOAN0002224,CUST009248,2025-05-25 03:29:40,13954.08,11178.67,0,High
LOAN0002225,CUST005904,2024-08-30 14:55:08,9340.63,8783.2,0,High
LOAN0002226,CUST011632,2025-12-18 23:54:51,8996.63,6203.83,0,Low
LOAN0002227,CUST000260,2025-01-30 20:13:35,6429.99,1431.64,15,Medium
LOAN0002228,CUST002172,2025-07-13 15:54:02,9747.71,6980.4,0,Low
LOAN0002229,CUST008983,2025-10-02 17:56:08,4299.58,2244.55,0,Low
LOAN0002230,CUST005299,2023-06-30 06:00:20,5998.14,3833.78,0,High
LOAN0002231,CUST002749,2023-05-12 01:24:25,3000.0,2807.66,0,High
LOAN0002232,CUST009668,2023-09-22 22:37:54,8157.71,491.94,0,Medium
LOAN0002233,CUST001673,2025-01-12 23:27:53,5305.33,4627.32,0,Low
LOAN0002234,CUST001013,2024-03-27 07:12:11,7469.37,385.57,0,Low
LOAN0002235,CUST006665,2025-02-26 08:34:16,15444.77,12315.82,0,High
LOAN0002236,CUST011621,2024-09-25 16:25:55,38667.34,14735.05,0,Low
LOAN0002237,CUST001601,2025-09-05 05:06:28,8766.5,6964.82,0,Medium
LOAN0002238,CUST003814,2025-06-16 08:54:46,17725.15,5654.95,0,Very High
LOAN0002239,CUST007516,2023-09-12 04:49:47,4814.3,2734.14,30,Medium
LOAN0002240,CUST011539,2024-12-28 01:11:56,5023.33,2314.73,0,Low
LOAN0002241,CUST006601,2023-05-05 17:14:52,4997.38,4265.44,0,Medium
LOAN0002242,CUST011502,2024-02-02 05:09:43,14895.95,4150.76,30,Low
LOAN0002243,CUST008073,2024-01-05 09:07:07,7319.49,4618.61,0,Low
LOAN0002244,CUST007355,2024-12-12 18:19:01,9410.47,5803.01,0,High
LOAN0002245,CUST000805,2024-06-28 17:17:56,4188.3,1390.98,15,Low
LOAN0002246,CUST004810,2024-07-23 02:22:43,10746.76,7905.32,0,Low
LOAN0002247,CUST004503,2024-03-03 03:58:26,7769.85,3162.52,0,Medium
LOAN0002248,CUST007597,2026-02-27 18:47:44,5140.08,3871.96,0,Very High
LOAN0002249,CUST007163,2023-09-11 01:41:31,14331.64,1126.24,0,Low
LOAN0002250,CUST006289,2023-08-07 05:43:22,3672.77,2368.72,0,Very High
LOAN0002251,CUST005987,2025-07-10 10:58:22,5442.05,2414.76,0,Medium
LOAN0002252,CUST005915,2024-12-04 03:40:52,5994.38,5618.76,0,Low
LOAN0002253,CUST005019,2023-07-01 18:45:20,7660.9,910.74,45,Medium
LOAN0002254,CUST002648,2024-12-18 12:24:20,7031.35,546.53,0,Medium
LOAN0002255,CUST007727,2023-02-07 21:59:27,22980.26,15948.88,30,Medium
LOAN0002256,CUST002246,2023-02-02 00:16:42,7812.07,7537.46,0,Low
LOAN0002257,CUST010795,2023-04-17 06:50:50,3994.74,937.62,0,Low
LOAN0002258,CUST003703,2025-06-04 21:01:01,13918.48,3782.05,0,High
LOAN0002259,CUST004485,2025-02-11 03:30:13,27528.26,2217.58,0,Medium
LOAN0002260,CUST005087,2025-02-16 21:31:46,5092.86,1156.8,0,Low
LOAN0002261,CUST003742,2023-09-10 21:53:39,15662.88,9368.55,0,Very High
LOAN0002262,CUST007371,2023-04-05 23:19:32,15093.79,13195.41,45,Medium
LOAN0002263,CUST007134,2025-03-25 11:18:46,4614.31,677.37,0,High
LOAN0002264,CUST004322,2024-04-12 17:05:05,11974.6,4211.51,0,Medium
LOAN0002265,CUST010739,2025-03-06 20:33:28,4227.15,4041.73,0,High
LOAN0002266,CUST000591,2023-11-13 12:23:10,19460.72,5383.99,0,Low
LOAN0002267,CUST009063,2023-08-09 21:40:22,3000.0,1911.4,0,Low
LOAN0002268,CUST011787,2025-12-14 20:28:40,4186.85,1113.95,0,Low
LOAN0002269,CUST001402,2025-11-16 12:27:25,6445.86,420.53,0,Low
LOAN0002270,CUST002016,2023-03-16 14:41:49,5902.06,443.56,0,Medium
LOAN0002271,CUST006608,2024-01-21 15:58:58,4369.1,2072.9,60,Low
LOAN0002272,CUST002114,2025-10-07 12:38:27,7647.56,6575.17,0,Medium
LOAN0002273,CUST010671,2024-07-27 06:11:48,10196.85,666.67,0,Medium
LOAN0002274,CUST001304,2023-05-08 09:32:53,7513.53,3004.45,0,High
LOAN0002275,CUST007592,2025-01-21 13:28:29,15780.86,1731.43,0,Low
LOAN0002276,CUST011374,2024-06-13 17:36:34,3812.66,1174.4,120,High
LOAN0002277,CUST002020,2025-03-01 10:58:30,13021.96,6499.45,45,Medium
LOAN0002278,CUST011640,2025-05-12 22:29:27,43972.87,18784.09,0,Low
LOAN0002279,CUST004376,2025-02-07 21:07:03,14146.11,2929.5,0,Low
LOAN0002280,CUST008548,2024-09-28 12:45:56,4206.82,4117.68,0,Low
LOAN0002281,CUST009864,2024-06-21 16:04:40,5332.42,3530.88,0,High
LOAN0002282,CUST002729,2023-03-18 20:35:22,10303.85,2429.77,0,Low
LOAN0002283,CUST001823,2026-03-24 14:15:34,8237.35,4244.16,5,Low
LOAN0002284,CUST003293,2023-11-14 15:14:58,13453.17,9605.17,90,Low
LOAN0002285,CUST006941,2024-10-07 03:00:48,7700.51,3115.32,120,High
LOAN0002286,CUST000806,2025-02-19 18:27:34,6652.83,6101.06,30,Low
LOAN0002287,CUST009272,2024-02-08 23:46:15,4275.1,1271.19,0,Low
LOAN0002288,CUST006069,2025-08-16 07:38:31,6329.03,4524.24,60,Medium
LOAN0002289,CUST002728,2026-02-12 16:12:05,4934.04,2304.37,0,High
LOAN0002290,CUST006488,2023-01-03 14:37:19,7365.86,4026.11,0,Low
LOAN0002291,CUST009131,2023-09-22 13:02:05,9516.69,5790.63,0,High
LOAN0002292,CUST008088,2023-09-30 22:00:03,12328.4,8900.59,0,Medium
LOAN0002293,CUST009926,2025-08-23 07:27:11,14306.98,7767.42,5,Medium
LOAN0002294,CUST005528,2026-05-31 23:02:46,10467.56,8158.86,0,Low
LOAN0002295,CUST000867,2024-01-09 23:21:08,6013.13,1881.64,0,Medium
LOAN0002296,CUST011506,2023-03-18 17:30:44,11176.7,8921.2,5,Very High
LOAN0002297,CUST003940,2025-02-20 01:42:57,5224.63,4332.26,0,Medium
LOAN0002298,CUST008365,2023-02-07 00:23:23,6780.07,1373.89,0,Medium
LOAN0002299,CUST001669,2024-01-28 17:59:16,3000.0,1228.97,15,Low
LOAN0002300,CUST003351,2025-05-06 18:01:39,9679.9,9206.49,0,Low
LOAN0002301,CUST009988,2024-04-08 11:10:34,3604.5,1112.11,0,Low
LOAN0002302,CUST000104,2024-01-13 16:58:06,7229.94,4031.94,0,Medium
LOAN0002303,CUST007666,2023-07-11 07:31:33,7074.1,3144.86,120,Low
LOAN0002304,CUST007665,2024-09-10 06:17:42,3000.0,1123.38,5,Medium
LOAN0002305,CUST005604,2024-04-09 18:28:47,5389.01,4580.86,0,Low
LOAN0002306,CUST009848,2023-04-03 02:21:45,3000.0,298.08,0,Low
LOAN0002307,CUST006763,2024-07-30 16:11:36,3000.0,2607.19,60,Medium
LOAN0002308,CUST007379,2024-09-14 09:13:59,3093.84,422.56,0,Medium
LOAN0002309,CUST009571,2025-11-10 10:19:47,7626.76,2826.26,0,Medium
LOAN0002310,CUST007735,2023-12-17 20:01:30,9543.61,8402.34,5,Low
LOAN0002311,CUST005180,2024-06-22 04:06:35,5397.93,1004.28,0,Low
LOAN0002312,CUST007509,2024-10-22 19:00:50,7913.19,4881.77,0,Medium
LOAN0002313,CUST005372,2025-07-19 20:15:55,11233.09,1704.07,0,Very High
LOAN0002314,CUST005666,2025-11-27 03:31:09,4085.01,801.36,0,Medium
LOAN0002315,CUST005920,2025-03-29 07:39:39,9822.32,1759.16,60,High
LOAN0002316,CUST008682,2023-02-09 06:57:48,5768.03,5530.12,0,Medium
LOAN0002317,CUST007660,2025-12-05 01:34:45,5136.59,954.05,0,Very High
LOAN0002318,CUST008667,2023-07-07 12:01:11,5692.97,3018.83,0,High
LOAN0002319,CUST011722,2025-03-06 16:47:32,19672.08,4620.09,0,Medium
