customer_id,signup_date,segment,country,acquisition_channel
CUST006690,2023-06-23 22:48:36,Mass Market,Netherlands,Partner
CUST006691,2024-01-07 12:33:35,Mass Market,Germany,Organic
CUST006692,2022-01-12 20:19:15,Mass Market,Netherlands,Paid
CUST006693,2024-09-21 09:01:46,Affluent,Germany,Organic
CUST006694,2024-09-23 21:53:42,Mass Market,Austria,Branch
CUST006695,2023-06-12 14:55:35,Mass Market,Germany,Organic
CUST006696,2023-03-18 11:08:39,Affluent,Belgium,Partner
CUST006697,2022-11-11 02:23:16,SME,Germany,Partner
CUST006698,2022-03-20 16:42:27,Mass Market,Germany,Referral
CUST006699,2022-03-09 14:27:09,Mass Market,Germany,Paid
CUST006700,2026-01-14 07:00:37,SME,Belgium,Organic
CUST006701,2023-09-02 05:06:04,Mass Market,Belgium,Paid
CUST006702,2022-06-20 06:19:32,Mass Market,Netherlands,Partner
CUST006703,2026-01-09 15:15:46,Mass Market,Germany,Referral
CUST006704,2022-09-06 11:56:27,Affluent,France,Organic
CUST006705,2023-07-17 21:55:34,Mass Market,Germany,Referral
CUST006706,2022-02-04 14:08:47,Mass Market,France,Organic
CUST006707,2025-02-09 09:53:23,Affluent,Germany,Paid
CUST006708,2025-03-15 05:32:52,Mass Market,Belgium,Partner
CUST006709,2025-06-18 22:42:59,Mass Market,Netherlands,Organic
CUST006710,2023-03-16 19:25:03,Mass Market,Germany,Branch
CUST006711,2023-07-03 14:01:45,Affluent,France,Partner
CUST006712,2026-04-18 12:52:28,Mass Market,Germany,Organic
CUST006713,2025-10-05 18:47:57,Mass Market,Germany,Organic
CUST006714,2022-03-04 03:02:00,Mass Market,Germany,Referral
CUST006715,2025-03-02 19:44:49,Mass Market,Germany,Referral
CUST006716,2025-09-20 21:37:22,Affluent,Germany,Organic
CUST006717,2024-07-24 01:16:19,Mass Market,France,Organic
CUST006718,2024-12-05 22:11:10,Mass Market,Netherlands,Partner
CUST006719,2022-01-02 15:49:32,Affluent,Germany,Paid
CUST006720,2022-02-20 05:56:35,Mass Market,Austria,Paid
CUST006721,2022-02-28 16:07:20,Mass Market,Belgium,Paid
CUST006722,2022-09-23 19:24:58,Affluent,Germany,Paid
CUST006723,2026-07-15 17:27:52,Mass Market,Germany,Organic
CUST006724,2024-11-26 15:20:10,Mass Market,Belgium,Paid
CUST006725,2025-07-31 23:29:21,Mass Market,Germany,Organic
CUST006726,2023-05-10 05:14:08,Mass Market,Germany,Organic
CUST006727,2026-04-17 14:37:07,Mass Market,Austria,Branch
CUST006728,2022-11-29 14:03:00,Mass Market,Netherlands,Organic
CUST006729,2026-02-17 15:37:22,Affluent,Belgium,Organic
CUST006730,2022-02-21 11:42:30,Affluent,Belgium,Branch
CUST006731,2022-02-04 04:20:09,Affluent,Germany,Branch
CUST006732,2022-05-12 21:59:19,Mass Market,France,Referral
CUST006733,2025-08-16 23:14:52,Mass Market,Netherlands,Organic
CUST006734,2023-03-07 12:50:58,Affluent,Germany,Partner
CUST006735,2024-01-25 07:34:35,Mass Market,Germany,Partner
CUST006736,2024-02-28 00:50:51,Affluent,Germany,Referral
CUST006737,2025-08-13 03:23:29,Affluent,Netherlands,Organic
CUST006738,2023-08-07 01:59:50,Mass Market,France,Paid
CUST006739,2022-01-12 05:29:27,Mass Market,Belgium,Organic
CUST006740,2023-10-09 04:32:59,Mass Market,Germany,Partner
CUST006741,2023-04-27 20:51:41,Mass Market,France,Paid
CUST006742,2025-05-07 00:44:19,Mass Market,Germany,Paid
CUST006743,2025-06-10 05:07:13,Mass Market,Austria,Partner
CUST006744,2022-06-03 18:04:53,Affluent,France,Referral
CUST006745,2025-08-18 22:20:17,Mass Market,Netherlands,Branch
CUST006746,2022-04-28 20:41:53,Mass Market,Germany,Partner
CUST006747,2024-11-02 03:54:27,Affluent,Germany,Organic
CUST006748,2023-10-13 21:10:05,Affluent,Germany,Branch
CUST006749,2023-05-19 16:48:30,SME,Netherlands,Organic
CUST006750,2024-03-18 21:17:32,Mass Market,Germany,Organic
CUST006751,2023-06-03 22:13:48,Affluent,Belgium,Paid
CUST006752,2025-08-20 08:09:37,Affluent,Germany,Partner
CUST006753,2026-06-05 10:18:15,Affluent,France,Organic
CUST006754,2025-09-26 00:23:26,Mass Market,Germany,Organic
CUST006755,2024-01-05 08:42:22,Mass Market,Germany,Organic
CUST006756,2024-04-21 11:49:35,Mass Market,France,Partner
CUST006757,2024-01-18 14:15:14,Mass Market,Germany,Partner
CUST006758,2025-08-19 19:11:53,Mass Market,Germany,Paid
CUST006759,2024-07-12 12:00:30,SME,France,Paid
CUST006760,2024-02-22 16:55:16,Mass Market,Germany,Referral
CUST006761,2023-11-16 16:30:35,SME,France,Paid
CUST006762,2023-09-20 01:49:36,Mass Market,France,Paid
CUST006763,2024-07-13 01:36:16,Affluent,Germany,Partner
CUST006764,2025-02-26 00:00:12,Mass Market,Germany,Partner
CUST006765,2025-09-10 17:42:26,Mass Market,Germany,Referral
CUST006766,2025-10-14 06:24:58,Mass Market,Germany,Organic
CUST006767,2023-12-19 10:03:34,SME,Germany,Referral
CUST006768,2026-02-28 22:23:57,Mass Market,France,Paid
CUST006769,2022-10-17 07:48:29,Mass Market,Germany,Branch
CUST006770,2026-04-08 11:43:13,SME,Belgium,Paid
CUST006771,2023-05-07 17:38:52,Mass Market,Netherlands,Paid
CUST006772,2024-08-01 12:04:41,Mass Market,Germany,Organic
CUST006773,2023-04-20 03:40:17,Mass Market,France,Paid
CUST006774,2024-01-10 06:32:14,Mass Market,Germany,Paid
CUST006775,2023-07-23 13:59:27,Mass Market,Germany,Branch
CUST006776,2025-03-25 03:52:23,Mass Market,Austria,Branch
CUST006777,2022-05-16 17:58:37,Mass Market,Germany,Paid
CUST006778,2025-11-02 16:14:56,Mass Market,Germany,Referral
CUST006779,2026-02-20 05:30:32,Affluent,Belgium,Referral
CUST006780,2024-07-30 07:21:05,SME,Belgium,Branch
CUST006781,2025-03-16 08:50:18,Mass Market,France,Paid
CUST006782,2022-11-29 20:27:11,Mass Market,Netherlands,Organic
CUST006783,2025-06-07 13:08:21,Mass Market,Netherlands,Branch
CUST006784,2023-01-01 14:54:27,Affluent,Netherlands,Partner
CUST006785,2025-02-04 22:19:46,Mass Market,Germany,Paid
CUST006786,2023-05-26 22:14:06,Mass Market,Belgium,Paid
CUST006787,2025-06-01 12:50:50,Mass Market,France,Organic
CUST006788,2025-08-15 15:32:58,Mass Market,Germany,Organic
CUST006789,2022-12-15 20:31:11,Affluent,Germany,Organic
CUST006790,2024-10-29 08:25:07,Mass Market,Germany,Partner
CUST006791,2024-04-13 06:46:25,Mass Market,Germany,Paid
CUST006792,2023-05-07 15:14:41,Mass Market,Germany,Paid
CUST006793,2026-07-18 17:36:18,Mass Market,Germany,Organic
CUST006794,2022-01-05 03:26:03,Mass Market,Austria,Organic
CUST006795,2026-05-19 21:31:34,Affluent,Germany,Paid
CUST006796,2025-12-02 04:03:48,Mass Market,Germany,Organic
CUST006797,2024-06-04 02:42:19,Mass Market,Belgium,Branch
CUST006798,2024-10-16 23:03:48,Mass Market,Germany,Paid
CUST006799,2023-09-10 06:54:11,Mass Market,Netherlands,Paid
CUST006800,2022-08-04 21:58:57,Affluent,France,Paid
CUST006801,2024-08-13 12:11:44,Mass Market,France,Partner
CUST006802,2025-09-26 22:46:35,Mass Market,Germany,Organic
CUST006803,2023-01-22 09:55:55,Mass Market,Germany,Referral
CUST006804,2025-06-04 17:49:52,SME,France,Organic
CUST006805,2025-06-21 21:02:38,Affluent,Germany,Paid
CUST006806,2023-07-23 11:31:17,Mass Market,Germany,Paid
CUST006807,2023-10-18 11:52:47,Mass Market,Germany,Partner
CUST006808,2023-11-27 21:45:49,Affluent,France,Partner
CUST006809,2025-11-29 05:26:17,Affluent,Germany,Referral
CUST006810,2026-02-14 13:15:26,Mass Market,Netherlands,Paid
CUST006811,2023-11-24 06:05:55,Affluent,Netherlands,Organic
CUST006812,2026-06-10 19:14:40,Mass Market,Germany,Partner
CUST006813,2024-08-11 21:23:28,Mass Market,Belgium,Paid
CUST006814,2023-10-06 19:36:03,Mass Market,Belgium,Partner
CUST006815,2022-01-02 01:46:27,Mass Market,Germany,Paid
CUST006816,2024-10-18 17:15:19,Mass Market,Germany,Paid
CUST006817,2026-06-08 03:15:11,Mass Market,Germany,Partner
CUST006818,2025-04-15 18:57:29,Affluent,Belgium,Paid
CUST006819,2022-02-19 14:46:08,Affluent,Germany,Referral
CUST006820,2024-08-06 04:57:52,Mass Market,Germany,Referral
CUST006821,2025-05-26 22:12:53,Mass Market,Belgium,Paid
CUST006822,2024-04-10 05:54:43,Mass Market,France,Organic
CUST006823,2023-12-19 21:00:20,Mass Market,Germany,Organic
CUST006824,2025-09-16 05:07:50,Mass Market,France,Organic
CUST006825,2024-10-19 05:07:34,Affluent,Netherlands,Organic
CUST006826,2025-02-13 06:07:27,Mass Market,Germany,Organic
CUST006827,2024-02-15 23:34:10,Mass Market,France,Partner
CUST006828,2023-04-10 22:33:18,Affluent,France,Paid
CUST006829,2024-05-17 22:05:10,Mass Market,Germany,Organic
CUST006830,2026-05-23 13:41:41,Mass Market,Austria,Paid
CUST006831,2024-10-04 15:56:43,Mass Market,Germany,Referral
CUST006832,2025-03-28 13:13:04,Affluent,France,Paid
CUST006833,2023-02-14 03:25:35,Mass Market,Netherlands,Branch
CUST006834,2026-06-12 22:46:26,Mass Market,Germany,Referral
CUST006835,2024-01-16 07:30:47,Mass Market,Germany,Branch
CUST006836,2026-03-17 10:00:33,Mass Market,Austria,Partner
CUST006837,2026-01-31 02:38:15,Mass Market,Netherlands,Referral
CUST006838,2025-06-16 23:32:57,Mass Market,Germany,Paid
CUST006839,2026-03-13 05:36:25,Mass Market,Germany,Partner
CUST006840,2024-10-15 23:10:54,Affluent,Germany,Organic
CUST006841,2025-11-20 03:37:34,Mass Market,Germany,Organic
CUST006842,2022-10-15 20:51:51,Affluent,Germany,Branch
CUST006843,2022-04-28 12:21:55,Mass Market,France,Paid
CUST006844,2024-06-27 11:36:20,Affluent,Germany,Organic
CUST006845,2025-09-16 01:33:17,Mass Market,France,Organic
CUST006846,2025-07-03 17:01:44,Mass Market,Austria,Paid
CUST006847,2024-06-01 15:23:32,Affluent,Austria,Referral
CUST006848,2024-05-20 20:57:21,Affluent,Belgium,Branch
CUST006849,2024-10-16 15:51:14,Mass Market,Germany,Organic
CUST006850,2025-12-22 16:41:59,Mass Market,France,Organic
CUST006851,2025-11-08 12:25:50,Mass Market,Germany,Organic
CUST006852,2022-07-03 08:16:18,Mass Market,Germany,Partner
CUST006853,2024-09-23 01:54:05,Mass Market,Belgium,Paid
CUST006854,2023-09-29 22:22:27,Affluent,France,Referral
CUST006855,2025-08-29 14:48:56,Mass Market,France,Partner
CUST006856,2024-04-25 23:20:24,Mass Market,Germany,Organic
CUST006857,2026-07-16 12:37:12,Mass Market,Germany,Organic
CUST006858,2023-12-24 20:20:58,SME,Belgium,Paid
CUST006859,2025-02-09 11:21:44,Mass Market,Germany,Partner
CUST006860,2022-07-01 13:21:39,Mass Market,Germany,Partner
CUST006861,2026-04-08 21:44:51,Mass Market,France,Branch
CUST006862,2022-09-14 16:47:00,Mass Market,Netherlands,Organic
CUST006863,2023-09-25 15:18:09,Mass Market,Germany,Branch
CUST006864,2025-11-01 11:54:24,Mass Market,Germany,Organic
CUST006865,2026-06-06 12:35:46,Mass Market,Netherlands,Paid
CUST006866,2024-03-20 21:22:17,Affluent,Austria,Organic
CUST006867,2024-03-21 10:53:07,Mass Market,Germany,Organic
CUST006868,2022-03-23 11:08:00,Mass Market,Netherlands,Organic
CUST006869,2026-06-25 16:13:24,Mass Market,Germany,Organic
CUST006870,2022-01-28 13:45:40,Mass Market,Netherlands,Partner
CUST006871,2022-02-13 14:46:55,Mass Market,France,Referral
CUST006872,2024-03-02 15:37:15,Mass Market,Belgium,Referral
CUST006873,2022-01-07 01:47:16,Mass Market,Netherlands,Referral
CUST006874,2022-10-02 20:11:22,Mass Market,Germany,Referral
CUST006875,2024-11-15 13:08:44,Mass Market,Germany,Branch
CUST006876,2025-03-24 23:17:38,Mass Market,Netherlands,Organic
CUST006877,2023-05-14 13:06:18,Mass Market,Germany,Branch
CUST006878,2025-08-22 18:44:23,Mass Market,France,Paid
CUST006879,2024-10-13 02:24:13,Mass Market,Germany,Paid
CUST006880,2023-01-17 17:05:25,Mass Market,Germany,Partner
CUST006881,2025-04-06 04:54:55,Mass Market,France,Organic
CUST006882,2024-09-17 02:52:35,SME,Germany,Organic
CUST006883,2025-09-19 20:27:13,Mass Market,Belgium,Paid
CUST006884,2022-09-16 05:33:16,Mass Market,Germany,Referral
CUST006885,2023-01-21 23:44:20,SME,Germany,Referral
CUST006886,2023-05-23 14:09:52,SME,Germany,Organic
CUST006887,2023-07-25 20:17:51,Mass Market,Germany,Organic
CUST006888,2026-01-26 01:35:08,Mass Market,France,Partner
CUST006889,2025-05-09 19:25:29,Affluent,Germany,Paid
CUST006890,2024-06-28 17:34:05,SME,Germany,Organic
CUST006891,2024-06-22 15:19:49,Affluent,Austria,Paid
CUST006892,2026-01-21 04:56:29,Mass Market,Germany,Partner
CUST006893,2024-01-18 00:59:00,Mass Market,Germany,Organic
CUST006894,2023-01-12 14:44:37,SME,Belgium,Organic
CUST006895,2022-08-17 21:29:13,Mass Market,France,Organic
CUST006896,2023-07-06 19:13:00,Mass Market,Germany,Paid
CUST006897,2024-12-28 07:21:19,Affluent,Austria,Organic
CUST006898,2024-02-27 10:22:02,Mass Market,Germany,Partner
CUST006899,2023-12-07 05:17:34,Mass Market,Germany,Branch
CUST006900,2024-03-13 16:39:11,Mass Market,Germany,Organic
CUST006901,2026-06-18 23:46:30,Mass Market,Austria,Organic
CUST006902,2026-07-27 01:37:03,Mass Market,Germany,Organic
CUST006903,2022-09-27 16:20:38,Mass Market,Netherlands,Branch
CUST006904,2022-07-11 08:27:42,Mass Market,Germany,Paid
CUST006905,2023-02-13 11:36:18,Mass Market,Germany,Referral
CUST006906,2025-11-25 11:39:10,Mass Market,Belgium,Referral
CUST006907,2024-02-08 07:25:39,SME,Austria,Branch
CUST006908,2025-12-15 01:49:58,Mass Market,Germany,Referral
CUST006909,2024-12-17 08:49:40,SME,Germany,Organic
CUST006910,2024-07-13 22:45:16,Mass Market,Netherlands,Partner
CUST006911,2023-04-16 16:37:43,Mass Market,France,Branch
CUST006912,2023-07-30 05:31:24,Affluent,Germany,Partner
CUST006913,2022-09-04 23:36:56,Affluent,Germany,Referral
CUST006914,2024-05-18 03:30:18,Mass Market,Austria,Branch
CUST006915,2023-04-14 18:49:59,Mass Market,Germany,Partner
CUST006916,2023-05-05 00:08:38,Mass Market,Germany,Partner
CUST006917,2022-03-08 02:56:12,Mass Market,Germany,Partner
CUST006918,2025-08-29 02:35:01,Mass Market,Germany,Paid
CUST006919,2026-04-20 10:41:10,Mass Market,France,Organic
CUST006920,2024-04-13 02:56:45,Mass Market,Germany,Partner
CUST006921,2024-06-15 05:54:04,Affluent,France,Branch
CUST006922,2026-03-29 00:11:41,Mass Market,Germany,Branch
CUST006923,2024-05-05 04:46:40,Affluent,Germany,Organic
CUST006924,2024-11-07 03:21:29,Affluent,Belgium,Referral
CUST006925,2023-12-17 18:36:32,SME,Germany,Organic
CUST006926,2024-05-09 22:36:22,Mass Market,Germany,Partner
CUST006927,2024-05-22 13:22:01,Mass Market,Germany,Branch
CUST006928,2025-04-03 21:47:27,Mass Market,France,Branch
CUST006929,2024-10-07 04:50:08,Mass Market,Netherlands,Partner
CUST006930,2024-04-22 13:49:19,Mass Market,France,Partner
CUST006931,2022-05-07 19:22:25,Affluent,Netherlands,Paid
CUST006932,2026-02-21 08:01:50,Mass Market,Germany,Partner
CUST006933,2026-01-25 04:50:43,Mass Market,Austria,Organic
CUST006934,2022-11-05 09:26:51,Affluent,Germany,Organic
CUST006935,2023-05-06 10:00:47,Affluent,Germany,Referral
CUST006936,2026-06-16 10:32:09,Mass Market,Germany,Organic
CUST006937,2023-06-21 19:35:11,Mass Market,Germany,Partner
CUST006938,2025-09-19 23:34:56,Mass Market,Germany,Paid
CUST006939,2025-08-06 18:30:55,Affluent,Germany,Organic
CUST006940,2022-01-27 18:04:43,Mass Market,Netherlands,Organic
CUST006941,2024-03-18 10:07:31,Mass Market,Netherlands,Organic
CUST006942,2024-08-03 12:50:06,Mass Market,France,Organic
CUST006943,2025-10-31 19:13:25,Mass Market,Germany,Partner
CUST006944,2023-01-11 07:25:05,Affluent,Germany,Partner
CUST006945,2023-05-28 22:13:49,Mass Market,Belgium,Paid
CUST006946,2022-10-28 19:03:12,Mass Market,Germany,Referral
CUST006947,2025-06-27 23:27:23,Mass Market,Germany,Referral
CUST006948,2026-07-29 02:45:20,Mass Market,Germany,Partner
CUST006949,2022-08-23 19:59:02,Affluent,Germany,Partner
CUST006950,2023-01-25 18:27:21,Mass Market,Germany,Partner
CUST006951,2023-05-29 09:22:45,Affluent,France,Organic
CUST006952,2026-01-26 11:00:12,Affluent,Belgium,Organic
CUST006953,2024-01-16 06:21:37,Mass Market,Austria,Organic
CUST006954,2023-04-17 09:29:38,Affluent,Germany,Referral
CUST006955,2023-06-23 22:02:44,Mass Market,Germany,Paid
CUST006956,2024-09-27 01:19:54,Mass Market,Netherlands,Branch
CUST006957,2023-10-10 02:13:22,Mass Market,Germany,Organic
CUST006958,2022-08-23 18:22:03,Mass Market,France,Paid
CUST006959,2025-10-03 05:09:47,Mass Market,France,Organic
CUST006960,2023-12-07 23:22:38,Mass Market,Germany,Referral
CUST006961,2023-03-06 03:53:24,Affluent,Germany,Paid
CUST006962,2025-05-02 22:35:38,Mass Market,Germany,Partner
CUST006963,2025-05-31 02:38:34,SME,France,Partner
CUST006964,2022-09-17 05:18:15,Mass Market,Germany,Organic
CUST006965,2022-05-04 05:55:04,Mass Market,Germany,Referral
CUST006966,2022-03-17 22:22:32,Mass Market,Germany,Referral
CUST006967,2025-07-04 07:34:44,Mass Market,Netherlands,Partner
CUST006968,2024-11-12 05:45:20,Mass Market,Belgium,Organic
CUST006969,2025-08-17 06:18:31,SME,Belgium,Partner
CUST006970,2024-11-13 08:26:42,SME,Belgium,Partner
CUST006971,2023-11-03 15:22:06,Mass Market,Germany,Branch
CUST006972,2024-09-12 17:44:48,Mass Market,Germany,Organic
CUST006973,2025-04-22 23:35:24,Mass Market,Germany,Branch
CUST006974,2023-10-29 20:50:50,Mass Market,France,Branch
CUST006975,2026-03-11 02:40:25,Mass Market,Netherlands,Organic
CUST006976,2026-02-13 03:23:55,Mass Market,Germany,Partner
CUST006977,2025-08-31 19:00:36,Affluent,Austria,Organic
CUST006978,2026-07-18 01:40:37,Mass Market,Germany,Organic
CUST006979,2023-10-15 19:50:15,Mass Market,France,Partner
CUST006980,2022-07-10 18:50:41,Mass Market,Belgium,Organic
CUST006981,2024-03-20 14:31:11,SME,France,Organic
CUST006982,2025-06-01 03:03:47,Mass Market,Netherlands,Partner
CUST006983,2025-07-27 02:03:34,Mass Market,Netherlands,Branch
CUST006984,2023-10-12 14:31:01,Mass Market,Netherlands,Organic
CUST006985,2023-05-05 05:14:08,Affluent,Netherlands,Organic
CUST006986,2024-01-15 19:55:48,Affluent,Germany,Organic
CUST006987,2025-09-06 02:12:23,Mass Market,Germany,Organic
CUST006988,2022-04-12 07:36:50,Mass Market,Netherlands,Branch
CUST006989,2023-07-03 12:50:19,Affluent,France,Paid
CUST006990,2023-01-20 08:37:44,Mass Market,France,Partner
CUST006991,2025-09-09 14:47:24,Mass Market,Germany,Paid
CUST006992,2024-02-25 06:25:53,SME,Germany,Branch
CUST006993,2022-05-26 03:07:41,Mass Market,Germany,Paid
CUST006994,2023-03-14 16:59:07,Mass Market,Austria,Branch
CUST006995,2024-03-06 03:06:44,Mass Market,Germany,Partner
CUST006996,2026-07-27 02:43:13,Affluent,Germany,Branch
CUST006997,2024-08-06 09:51:35,Affluent,Germany,Paid
CUST006998,2025-12-24 17:34:31,Mass Market,Germany,Referral
CUST006999,2025-05-26 14:44:57,Mass Market,Germany,Paid
CUST007000,2026-01-16 02:54:16,Affluent,France,Partner
CUST007001,2023-06-05 00:26:20,Affluent,Germany,Partner
CUST007002,2026-05-10 12:57:42,Mass Market,Germany,Paid
CUST007003,2023-02-04 00:14:48,Mass Market,Germany,Paid
CUST007004,2024-01-03 20:45:24,Affluent,Germany,Organic
CUST007005,2025-02-13 02:09:24,Mass Market,Netherlands,Branch
CUST007006,2023-04-25 14:08:13,Mass Market,Belgium,Paid
CUST007007,2023-03-19 04:06:34,Mass Market,Netherlands,Organic
CUST007008,2022-08-06 09:38:34,Affluent,Belgium,Partner
CUST007009,2022-01-08 00:37:25,Mass Market,Germany,Partner
CUST007010,2024-04-18 00:31:12,Mass Market,Belgium,Organic
CUST007011,2026-07-08 20:37:47,Mass Market,Germany,Paid
CUST007012,2023-01-03 22:05:56,Mass Market,Netherlands,Partner
CUST007013,2024-01-06 22:43:34,Mass Market,France,Referral
CUST007014,2026-04-14 05:47:05,Mass Market,Germany,Paid
CUST007015,2025-07-15 07:19:27,Mass Market,Germany,Organic
CUST007016,2024-04-16 23:55:20,SME,Germany,Referral
CUST007017,2022-08-28 10:11:55,Mass Market,Germany,Organic
CUST007018,2023-02-18 00:23:03,Affluent,Germany,Branch
CUST007019,2023-02-17 02:34:58,Mass Market,Austria,Referral
CUST007020,2024-10-21 01:29:16,Mass Market,Germany,Branch
CUST007021,2022-11-29 15:44:05,Mass Market,France,Paid
CUST007022,2023-02-26 02:53:21,Mass Market,France,Organic
CUST007023,2023-01-13 12:02:13,Mass Market,Germany,Partner
CUST007024,2025-01-01 21:52:41,Mass Market,Germany,Organic
CUST007025,2023-10-31 17:52:07,SME,Germany,Organic
CUST007026,2023-07-02 14:24:16,Mass Market,Germany,Paid
CUST007027,2024-05-15 10:21:16,SME,Germany,Paid
CUST007028,2024-10-25 07:41:54,Mass Market,Germany,Paid
CUST007029,2022-01-26 16:19:32,Mass Market,Germany,Organic
CUST007030,2026-01-28 12:16:13,Mass Market,Belgium,Organic
CUST007031,2026-03-13 06:31:59,Mass Market,Netherlands,Partner
CUST007032,2024-10-04 11:23:52,Mass Market,Germany,Paid
CUST007033,2024-08-18 17:39:03,Mass Market,France,Partner
CUST007034,2025-03-07 06:12:42,Mass Market,Austria,Referral
CUST007035,2024-01-08 03:01:42,Affluent,Germany,Partner
CUST007036,2023-09-04 02:54:58,Mass Market,Germany,Branch
CUST007037,2023-08-13 16:46:23,SME,Germany,Branch
CUST007038,2022-09-25 01:59:06,Mass Market,Germany,Organic
CUST007039,2025-11-07 10:24:56,Mass Market,Netherlands,Paid
CUST007040,2023-06-21 00:23:50,Mass Market,Netherlands,Referral
CUST007041,2023-04-21 12:26:41,Mass Market,France,Referral
CUST007042,2026-06-01 06:44:02,Affluent,Germany,Organic
CUST007043,2024-04-27 05:07:38,Affluent,Netherlands,Branch
CUST007044,2024-11-05 16:02:50,Mass Market,Germany,Referral
CUST007045,2023-02-15 09:13:50,Mass Market,Germany,Branch
